timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-13 17:11:27.945,0.220,0.00,0.00,89.90,169.71,0.69,0.02,0.35,-0.029,-45.00,0.00,0.00,0,conic
2025-11-13 17:11:28.448,0.722,0.00,0.00,89.90,169.71,12.00,4.00,8.00,-0.340,-45.00,0.00,0.00,0,conic
2025-11-13 17:11:28.762,1.036,0.00,0.20,88.80,169.56,2.11,0.05,1.08,-0.087,-43.95,0.00,0.00,0,conic
2025-11-13 17:11:29.033,1.308,0.10,2.30,83.30,168.02,3.03,0.08,1.56,-0.126,-38.93,0.00,0.00,0,conic
2025-11-13 17:11:29.383,1.657,0.20,3.50,79.20,167.18,3.97,0.10,2.04,-0.165,-35.38,0.00,0.00,0,conic
2025-11-13 17:11:29.842,2.117,0.40,4.10,75.90,166.55,4.97,0.13,2.55,-0.206,-31.90,0.00,0.00,0,conic
2025-11-13 17:11:30.111,2.385,0.50,4.60,73.10,166.13,5.96,0.15,3.06,-0.247,-29.20,0.00,0.00,0,conic
2025-11-13 17:11:30.381,2.656,0.70,5.20,70.20,165.57,6.99,0.18,3.58,-0.290,-26.40,0.00,0.00,0,conic
2025-11-13 17:11:30.643,2.918,1.00,5.80,66.70,164.94,4.29,4.00,4.14,-0.012,-22.98,0.00,0.00,0,conic
2025-11-13 17:11:31.180,3.454,1.60,7.00,59.60,163.68,5.61,4.00,4.81,-0.069,-16.04,0.00,0.00,0,conic
2025-11-13 17:11:31.498,3.773,2.30,8.10,59.50,162.41,6.57,4.00,5.29,-0.109,-16.05,0.00,0.00,0,conic
2025-11-13 17:11:31.821,4.095,3.20,9.60,58.30,160.73,7.59,4.00,5.80,-0.153,-15.02,0.00,0.00,0,conic
2025-11-13 17:11:32.091,4.365,3.90,10.70,56.70,159.46,8.64,4.00,6.32,-0.197,-13.53,0.00,0.00,0,conic
2025-11-13 17:11:32.529,4.803,4.90,12.20,54.30,157.71,9.16,4.57,6.86,-0.195,-11.28,0.00,0.00,0,conic
2025-11-13 17:11:32.888,5.163,6.60,14.40,49.30,154.97,8.76,6.14,7.45,-0.111,-6.45,0.00,0.00,0,conic
2025-11-13 17:11:33.175,5.450,7.80,15.80,46.00,153.13,8.64,7.33,7.99,-0.056,-3.23,0.00,0.00,0,conic
2025-11-13 17:11:33.484,5.758,9.30,17.20,43.60,151.08,8.67,8.33,8.50,-0.014,-0.83,0.00,0.00,0,conic
2025-11-13 17:11:33.889,6.163,11.30,19.00,42.30,149.10,8.94,9.06,9.00,0.005,0.29,0.00,0.00,0,conic
2025-11-13 17:11:34.295,6.569,14.00,21.40,42.20,144.78,9.38,9.62,9.50,0.011,0.61,0.00,0.00,0,conic
2025-11-13 17:11:34.552,6.827,15.90,23.20,42.40,142.16,9.92,10.08,10.00,0.007,0.40,0.00,0.00,0,conic
2025-11-13 17:11:34.827,7.102,17.40,24.60,42.40,140.11,10.42,10.58,10.50,0.007,0.40,0.00,0.00,0,conic
2025-11-13 17:11:35.100,7.374,19.20,26.20,42.40,137.70,10.92,11.08,11.00,0.007,0.42,0.00,0.00,0,conic
2025-11-13 17:11:35.693,7.967,22.40,29.20,42.70,133.32,11.48,11.52,11.50,0.002,0.11,0.00,0.00,0,conic
2025-11-13 17:11:35.956,8.231,25.50,32.00,42.60,129.14,11.95,12.05,12.00,0.004,0.23,0.00,0.00,0,conic
2025-11-13 17:11:36.288,8.562,28.30,34.50,42.40,125.39,12.41,12.59,12.50,0.008,0.46,0.00,0.00,0,conic
2025-11-13 17:11:36.591,8.866,30.90,36.90,42.40,121.85,12.91,13.09,13.00,0.008,0.47,0.00,0.00,0,conic
2025-11-13 17:11:37.087,9.362,33.90,39.60,42.40,117.81,13.40,13.60,13.50,0.009,0.50,0.00,0.00,0,conic
2025-11-13 17:11:37.492,9.766,38.80,44.10,42.50,111.16,13.92,14.08,14.00,0.007,0.42,0.00,0.00,0,conic
2025-11-13 17:11:37.806,10.081,41.30,46.40,42.70,107.76,7.95,8.05,8.00,0.004,0.22,0.00,0.00,0,conic
2025-11-13 17:11:38.072,10.347,44.70,49.50,42.70,103.16,8.45,8.55,8.50,0.004,0.25,0.00,0.00,0,conic
2025-11-13 17:11:38.653,10.928,46.80,51.50,42.60,100.26,8.93,9.07,9.00,0.006,0.33,0.00,0.00,0,conic
2025-11-13 17:11:39.112,11.387,50.40,54.80,42.70,95.38,9.45,9.55,9.50,0.004,0.25,0.00,0.00,0,conic
2025-11-13 17:11:39.381,11.656,52.60,56.80,42.80,92.41,9.96,10.04,10.00,0.003,0.17,0.00,0.00,0,conic
2025-11-13 17:11:39.689,11.963,54.20,58.30,42.80,90.21,10.47,10.53,10.50,0.003,0.17,0.00,0.00,0,conic
2025-11-13 17:11:40.143,12.417,56.90,60.80,42.80,86.53,10.96,11.04,11.00,0.003,0.18,0.00,0.00,0,conic
2025-11-13 17:11:40.583,12.857,60.60,64.30,42.70,81.44,11.45,11.55,11.50,0.004,0.25,0.00,0.00,0,conic
2025-11-13 17:11:40.863,13.138,63.40,66.70,42.70,77.76,11.93,12.07,12.00,0.006,0.36,0.00,0.00,0,conic
2025-11-13 17:11:41.175,13.450,65.30,68.50,42.70,75.14,12.43,12.57,12.50,0.006,0.35,0.00,0.00,0,conic
2025-11-13 17:11:41.677,13.951,69.00,71.90,42.90,70.11,12.96,13.04,13.00,0.003,0.18,0.00,0.00,0,conic
2025-11-13 17:11:42.034,14.309,72.90,75.50,42.80,64.81,13.44,13.56,13.50,0.005,0.31,0.00,0.00,0,conic
2025-11-13 17:11:42.304,14.579,75.10,77.60,42.80,61.76,13.94,14.06,14.00,0.005,0.29,0.00,0.00,0,conic
2025-11-13 17:11:42.577,14.851,78.00,80.30,42.80,57.80,14.44,14.56,14.50,0.005,0.29,0.00,0.00,0,conic
2025-11-13 17:11:42.844,15.118,80.30,82.30,42.70,54.76,14.90,15.10,15.00,0.009,0.51,0.00,0.00,0,conic
2025-11-13 17:11:43.373,15.648,84.80,86.50,42.90,48.60,14.51,14.65,14.58,0.006,0.33,0.00,0.00,0,conic
2025-11-13 17:11:43.644,15.919,88.50,89.90,43.00,43.58,13.01,13.14,13.07,0.005,0.31,0.00,0.00,0,conic
2025-11-13 17:11:43.963,16.237,91.60,92.80,43.10,39.33,11.75,11.85,11.80,0.004,0.23,0.00,0.00,0,conic
2025-11-13 17:11:44.243,16.517,94.40,95.40,43.10,35.51,10.60,10.71,10.65,0.005,0.28,0.00,0.00,0,conic
2025-11-13 17:11:44.691,16.965,97.40,98.10,43.10,31.48,9.35,9.54,9.44,0.008,0.46,0.00,0.00,0,conic
2025-11-13 17:11:45.097,17.372,101.00,101.60,43.30,26.46,7.91,7.96,7.94,0.002,0.14,0.00,0.00,0,conic
2025-11-13 17:11:45.367,17.641,103.00,103.50,43.40,23.70,7.10,7.11,7.11,0.000,0.03,0.00,0.00,0,conic
2025-11-13 17:11:45.638,17.913,104.30,104.70,43.40,21.93,6.56,6.60,6.58,0.002,0.09,0.00,0.00,0,conic
2025-11-13 17:11:46.087,18.362,106.20,106.40,43.30,19.38,5.73,5.90,5.81,0.007,0.41,0.00,0.00,0,conic
2025-11-13 17:11:46.489,18.763,108.50,108.60,43.40,16.20,4.80,4.92,4.86,0.005,0.30,0.00,0.00,0,conic
2025-11-13 17:11:46.761,19.036,109.40,109.50,43.50,14.92,4.46,4.50,4.48,0.002,0.09,0.00,0.00,0,conic
2025-11-13 17:11:47.021,19.296,110.50,110.50,43.60,13.44,4.01,4.06,4.03,0.002,0.14,0.00,0.00,0,conic
2025-11-13 17:11:47.436,19.711,111.60,111.50,43.50,12.38,3.64,3.79,3.71,0.006,0.46,0.00,0.00,0,conic
2025-11-13 17:11:47.886,20.161,112.90,112.80,43.50,10.11,3.00,3.06,3.03,0.003,0.22,0.00,0.00,0,conic
2025-11-13 17:11:48.151,20.426,113.70,113.40,43.50,9.12,2.62,2.85,2.74,0.010,0.97,0.00,0.00,0,conic
2025-11-13 17:11:48.470,20.745,114.30,114.00,43.50,8.27,2.38,2.58,2.48,0.008,0.92,0.00,0.00,0,conic
2025-11-13 17:11:48.876,21.151,115.10,114.80,43.50,7.42,2.15,2.31,2.23,0.007,0.85,0.00,0.00,0,conic
2025-11-13 17:11:49.329,21.603,116.00,115.70,43.60,5.87,1.72,1.80,1.76,0.004,0.58,0.00,0.00,0,conic
2025-11-13 17:11:51.884,24.159,118.80,118.40,45.80,181.30,0.08,3.11,1.60,0.129,45.08,0.00,0.00,0,conic
2025-11-13 17:11:52.161,24.436,118.80,118.40,45.80,181.40,0.10,3.90,2.00,0.161,43.66,0.00,0.00,0,conic
2025-11-13 17:11:52.517,24.791,119.10,118.70,47.30,181.10,0.12,4.71,2.41,0.195,42.25,0.00,0.00,0,conic
2025-11-13 17:11:52.869,25.144,119.60,119.20,50.90,180.69,0.14,5.63,2.89,0.233,39.84,0.00,0.00,0,conic
2025-11-13 17:11:53.369,25.643,120.20,120.10,56.10,179.69,0.18,6.90,3.54,0.286,33.80,0.00,0.00,0,conic
2025-11-13 17:11:53.646,25.920,120.70,120.80,59.90,178.99,4.00,4.23,4.12,0.010,30.16,0.00,0.00,0,conic
2025-11-13 17:11:53.919,26.194,121.20,121.60,64.80,178.19,4.00,5.50,4.75,0.064,25.42,0.00,0.00,0,conic
2025-11-13 17:11:54.176,26.450,121.60,122.50,65.60,177.29,4.00,6.46,5.23,0.105,24.75,0.00,0.00,0,conic
2025-11-13 17:11:54.728,27.002,122.30,124.20,67.20,175.60,4.00,7.49,5.75,0.149,23.38,0.00,0.00,0,conic
