timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-25 12:28:59.899,0.341,0.00,0.00,89.90,152.97,12.00,4.00,8.00,-0.340,-101.31,0.00,0.00,0,linear
2025-11-25 12:29:00.530,0.972,0.00,0.00,89.90,152.97,12.00,4.00,8.00,-0.340,-101.31,0.00,0.00,0,linear
2025-11-25 12:29:00.933,1.374,-0.10,2.70,83.70,153.63,12.00,4.00,8.00,-0.340,-96.09,0.00,0.00,0,linear
2025-11-25 12:29:01.383,1.824,0.30,6.50,73.80,154.13,12.00,4.00,8.00,-0.340,-89.23,0.00,0.00,0,linear
2025-11-25 12:29:01.922,2.364,1.40,9.80,64.90,153.85,12.00,4.00,8.00,-0.340,-79.99,0.00,0.00,0,linear
2025-11-25 12:29:02.327,2.769,3.10,12.80,55.90,153.03,12.00,4.00,8.00,-0.340,-72.24,0.00,0.00,0,linear
2025-11-25 12:29:02.733,3.174,4.90,15.20,48.00,152.01,12.00,4.00,8.00,-0.340,-65.40,0.00,0.00,0,linear
2025-11-25 12:29:03.319,3.761,7.80,18.20,37.20,150.18,12.00,4.00,8.00,-0.340,-56.03,0.00,0.00,0,linear
2025-11-25 12:29:03.723,4.164,10.50,20.10,28.60,148.26,12.00,4.00,8.00,-0.340,-48.46,0.00,0.00,0,linear
2025-11-25 12:29:04.127,4.569,13.30,21.60,21.00,146.16,12.00,4.00,8.00,-0.340,-41.78,0.00,0.00,0,linear
2025-11-25 12:29:04.622,5.063,16.50,22.70,12.20,143.57,12.00,4.00,8.00,-0.340,-33.85,0.00,0.00,0,linear
2025-11-25 12:29:05.117,5.559,20.70,23.50,1.60,139.98,12.00,4.00,8.00,-0.340,-24.19,0.00,0.00,0,linear
2025-11-25 12:29:05.567,6.009,23.80,23.60,353.70,137.17,11.42,4.58,8.00,-0.291,-16.82,0.00,0.00,0,linear
2025-11-25 12:29:06.017,6.459,27.80,23.00,343.30,133.84,9.75,6.25,8.00,-0.149,-8.60,0.00,0.00,0,linear
2025-11-25 12:29:06.513,6.955,31.10,21.80,335.60,129.75,7.85,8.15,8.00,0.013,0.74,0.00,0.00,0,linear
2025-11-25 12:29:06.917,7.359,33.80,20.50,332.30,126.76,7.17,8.83,8.00,0.071,4.09,0.00,0.00,0,linear
2025-11-25 12:29:07.323,7.765,36.60,19.10,332.30,123.63,7.63,9.32,8.48,0.072,4.17,0.00,0.00,0,linear
2025-11-25 12:29:07.907,8.349,40.10,17.50,334.50,119.78,8.59,9.40,8.99,0.035,2.00,0.00,0.00,0,linear
2025-11-25 12:29:08.312,8.754,43.80,15.90,336.60,115.75,9.52,9.48,9.50,-0.002,-0.10,0.00,0.00,0,linear
2025-11-25 12:29:08.764,9.206,47.60,14.30,337.60,111.63,10.23,9.77,10.00,-0.019,-1.13,0.00,0.00,0,linear
2025-11-25 12:29:09.302,9.744,51.80,12.60,337.60,107.10,10.74,10.26,10.50,-0.021,-1.19,0.00,0.00,0,linear
2025-11-25 12:29:09.708,10.150,55.70,10.90,336.90,102.84,11.10,10.90,11.00,-0.009,-0.49,0.00,0.00,0,linear
2025-11-25 12:29:10.114,10.556,59.50,9.30,336.60,98.72,11.55,11.45,11.50,-0.004,-0.22,0.00,0.00,0,linear
2025-11-25 12:29:10.697,11.139,63.90,7.40,336.50,93.93,12.03,11.97,12.00,-0.002,-0.14,0.00,0.00,0,linear
2025-11-25 12:29:11.192,11.634,70.40,4.70,336.50,86.89,12.55,12.45,12.50,-0.004,-0.23,0.00,0.00,0,linear
2025-11-25 12:29:11.643,12.085,75.30,2.50,336.40,81.52,13.02,12.98,13.00,-0.002,-0.10,0.00,0.00,0,linear
2025-11-25 12:29:12.093,12.535,80.90,0.10,336.40,76.64,13.53,13.47,13.50,-0.003,-0.15,0.00,0.00,0,linear
2025-11-25 12:29:12.633,13.075,86.30,-2.00,336.50,69.64,14.09,13.91,14.00,-0.008,-0.44,0.00,0.00,0,linear
2025-11-25 12:29:13.082,13.524,92.40,-4.70,336.40,62.97,14.57,14.43,14.50,-0.006,-0.35,0.00,0.00,0,linear
2025-11-25 12:29:13.578,14.020,99.50,-7.80,336.50,56.56,14.23,14.05,14.14,-0.008,-0.46,0.00,0.00,0,linear
2025-11-25 12:29:14.073,14.515,105.40,-10.20,336.50,48.86,2.29,0.06,1.18,-0.095,-178.80,-12085.69,5016.50,3,linear
2025-11-25 12:29:14.617,15.058,112.20,-13.20,336.10,41.42,2.29,0.06,1.18,-0.095,-178.87,-16067.16,6801.00,3,linear
2025-11-25 12:29:15.062,15.504,112.80,-13.50,332.80,40.89,2.29,0.06,1.18,-0.095,-179.44,-15728.96,7550.32,3,linear
2025-11-25 12:29:15.607,16.048,113.40,-13.80,329.40,40.08,0.06,2.29,1.18,0.095,179.81,-15217.19,8622.11,4,linear
2025-11-25 12:29:16.008,16.449,114.00,-14.20,326.50,39.37,6.47,10.30,8.39,0.163,9.42,0.00,0.00,0,linear
2025-11-25 12:29:16.503,16.945,114.50,-14.50,329.20,38.79,7.55,10.32,8.94,0.118,6.83,0.00,0.00,0,linear
2025-11-25 12:29:17.087,17.529,118.00,-16.40,333.80,34.83,8.14,9.25,8.70,0.047,2.74,0.00,0.00,0,linear
2025-11-25 12:29:17.594,18.035,122.60,-18.30,337.90,29.85,7.77,7.15,7.46,-0.026,-1.52,0.00,0.00,0,linear
2025-11-25 12:29:17.989,18.430,125.80,-19.50,338.60,26.44,7.13,6.07,6.60,-0.045,-2.62,0.00,0.00,0,linear
2025-11-25 12:29:18.482,18.924,128.90,-20.80,338.40,23.08,6.29,5.23,5.76,-0.045,-2.61,0.00,0.00,0,linear
2025-11-25 12:29:18.979,19.421,131.90,-22.00,337.20,19.85,5.32,4.59,4.96,-0.031,-1.80,0.00,0.00,0,linear
2025-11-25 12:29:19.387,19.829,134.20,-23.00,336.10,17.34,4.51,4.16,4.33,-0.015,-0.86,0.00,0.00,0,linear
2025-11-25 12:29:19.880,20.322,136.50,-24.00,335.10,15.24,3.78,3.84,3.81,0.002,0.13,0.00,0.00,0,linear
2025-11-25 12:29:20.418,20.860,138.30,-24.90,334.60,12.82,3.09,3.32,3.21,0.010,0.68,0.00,0.00,0,linear
2025-11-25 12:29:20.823,21.265,139.70,-25.50,334.80,11.30,2.78,2.87,2.82,0.004,0.28,0.00,0.00,0,linear
2025-11-25 12:29:21.228,21.670,140.80,-26.10,334.80,10.05,2.41,2.61,2.51,0.008,0.74,0.00,0.00,0,linear
2025-11-25 12:29:21.769,22.211,142.20,-26.70,335.00,8.53,2.10,2.17,2.13,0.003,0.31,0.00,0.00,0,linear
2025-11-25 12:29:22.224,22.665,143.50,-27.30,335.20,7.10,1.76,1.79,1.77,0.001,0.13,0.00,0.00,0,linear
2025-11-25 12:29:22.667,23.109,144.60,-27.80,335.20,5.89,1.47,1.48,1.47,0.001,0.08,0.00,0.00,0,linear
