timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-18 18:02:15.473,0.270,0.00,0.00,89.90,152.97,12.00,4.00,8.00,-0.340,-101.31,0.00,0.00,0,linear
2025-11-18 18:02:16.017,0.814,0.00,0.00,89.90,152.97,12.00,4.00,8.00,-0.340,-101.31,0.00,0.00,0,linear
2025-11-18 18:02:16.319,1.116,0.00,1.60,86.30,153.30,12.00,4.00,8.00,-0.340,-98.30,0.00,0.00,0,linear
2025-11-18 18:02:16.643,1.440,0.00,4.40,79.40,153.90,12.00,4.00,8.00,-0.340,-92.42,0.00,0.00,0,linear
2025-11-18 18:02:17.086,1.883,0.60,7.10,72.40,153.95,12.00,4.00,8.00,-0.340,-86.45,0.00,0.00,0,linear
2025-11-18 18:02:17.543,2.340,2.30,11.10,61.60,153.33,12.00,4.00,8.00,-0.340,-77.25,0.00,0.00,0,linear
2025-11-18 18:02:17.805,2.602,3.50,12.90,56.60,152.68,12.00,4.00,8.00,-0.340,-73.02,0.00,0.00,0,linear
2025-11-18 18:02:18.137,2.934,4.80,14.80,51.10,151.98,12.00,4.00,8.00,-0.340,-68.35,0.00,0.00,0,linear
2025-11-18 18:02:18.702,3.499,7.00,17.10,43.50,150.59,12.00,4.00,8.00,-0.340,-61.83,0.00,0.00,0,linear
2025-11-18 18:02:19.030,3.827,10.30,19.80,33.50,148.35,5.84,0.15,2.99,-0.242,-53.22,0.00,0.00,0,linear
2025-11-18 18:02:19.299,4.096,12.40,21.00,27.90,146.79,12.00,4.00,8.00,-0.340,-48.34,0.00,0.00,0,linear
2025-11-18 18:02:19.562,4.359,13.40,21.50,24.40,146.03,12.00,4.00,8.00,-0.340,-45.16,0.00,0.00,0,linear
2025-11-18 18:02:19.970,4.767,15.90,22.30,16.60,144.32,12.00,4.00,8.00,-0.340,-38.82,0.00,0.00,0,linear
2025-11-18 18:02:20.469,5.266,19.90,23.20,7.10,140.61,12.00,4.00,8.00,-0.340,-29.45,0.00,0.00,0,linear
2025-11-18 18:02:20.817,5.614,22.40,23.30,1.30,138.34,12.00,4.00,8.00,-0.340,-24.08,0.00,0.00,0,linear
2025-11-18 18:02:21.099,5.896,25.30,23.10,354.50,135.59,11.59,4.41,8.00,-0.305,-17.68,0.00,0.00,0,linear
2025-11-18 18:02:21.457,6.254,28.20,22.60,347.60,133.63,10.95,5.60,8.28,-0.228,-13.20,0.00,0.00,0,linear
2025-11-18 18:02:21.946,6.743,31.70,21.60,339.80,129.12,9.69,8.28,8.98,-0.060,-3.48,0.00,0.00,0,linear
2025-11-18 18:02:22.259,7.056,34.00,20.60,335.80,126.61,9.40,9.60,9.50,0.009,0.51,0.00,0.00,0,linear
2025-11-18 18:02:22.537,7.334,36.40,19.50,334.50,123.97,9.62,10.37,9.99,0.032,1.83,0.00,0.00,0,linear
2025-11-18 18:02:22.892,7.689,39.80,17.90,334.50,121.11,10.07,10.91,10.49,0.036,2.06,0.00,0.00,0,linear
2025-11-18 18:02:23.484,8.281,44.70,15.70,335.50,114.85,10.81,11.18,11.00,0.016,0.91,0.00,0.00,0,linear
2025-11-18 18:02:23.799,8.596,48.50,14.20,336.20,110.76,11.47,11.53,11.50,0.002,0.13,0.00,0.00,0,linear
2025-11-18 18:02:24.109,8.906,51.40,12.80,336.50,107.54,12.02,11.98,12.00,-0.002,-0.10,0.00,0.00,0,linear
2025-11-18 18:02:24.617,9.414,55.20,11.20,336.60,103.42,12.55,12.45,12.50,-0.004,-0.23,0.00,0.00,0,linear
2025-11-18 18:02:25.103,9.900,60.80,8.80,336.50,97.33,13.03,12.97,13.00,-0.003,-0.16,0.00,0.00,0,linear
2025-11-18 18:02:25.413,10.210,64.40,7.30,336.50,93.43,13.54,13.46,13.50,-0.004,-0.21,0.00,0.00,0,linear
2025-11-18 18:02:25.734,10.531,70.00,4.90,336.40,87.34,14.03,13.97,14.00,-0.002,-0.14,0.00,0.00,0,linear
2025-11-18 18:02:26.268,11.065,75.70,2.50,336.50,81.15,14.56,14.44,14.50,-0.005,-0.31,0.00,0.00,0,linear
2025-11-18 18:02:26.589,11.386,80.30,0.50,336.50,76.14,15.07,14.93,15.00,-0.006,-0.33,0.00,0.00,0,linear
2025-11-18 18:02:26.851,11.648,84.50,-1.20,336.60,71.61,15.61,15.39,15.50,-0.009,-0.54,0.00,0.00,0,linear
2025-11-18 18:02:27.171,11.968,88.80,-3.00,336.60,66.95,16.13,15.87,16.00,-0.011,-0.63,0.00,0.00,0,linear
2025-11-18 18:02:27.623,12.420,94.70,-5.50,336.40,60.54,15.25,15.03,15.14,-0.009,-0.54,0.00,0.00,0,linear
2025-11-18 18:02:28.074,12.871,101.50,-8.40,336.30,53.15,13.41,13.17,13.29,-0.010,-0.59,0.00,0.00,0,linear
2025-11-18 18:02:28.479,13.276,107.20,-10.80,336.20,46.97,11.88,11.60,11.74,-0.012,-0.68,0.00,0.00,0,linear
2025-11-18 18:02:28.973,13.770,113.00,-13.50,336.00,41.11,10.35,10.20,10.28,-0.006,-0.37,0.00,0.00,0,linear
2025-11-18 18:02:29.412,14.209,117.80,-15.70,335.80,35.29,8.86,8.79,8.82,-0.003,-0.17,0.00,0.00,0,linear
2025-11-18 18:02:29.740,14.537,121.10,-17.10,335.90,31.71,8.09,7.91,8.00,-0.007,-0.43,0.00,0.00,0,linear
2025-11-18 18:02:30.003,14.800,123.60,-18.20,335.80,28.98,7.32,7.16,7.24,-0.007,-0.40,0.00,0.00,0,linear
2025-11-18 18:02:30.368,15.165,126.30,-19.40,335.90,26.34,6.68,6.48,6.58,-0.009,-0.50,0.00,0.00,0,linear
2025-11-18 18:02:30.815,15.612,129.30,-20.80,335.80,22.71,5.76,5.59,5.68,-0.007,-0.42,0.00,0.00,0,linear
2025-11-18 18:02:31.177,15.974,131.10,-21.60,335.70,20.74,5.26,5.11,5.19,-0.007,-0.38,0.00,0.00,0,linear
2025-11-18 18:02:31.494,16.291,133.00,-22.40,335.70,18.68,4.79,4.55,4.67,-0.010,-0.59,0.00,0.00,0,linear
2025-11-18 18:02:31.945,16.742,134.80,-23.20,335.70,16.71,4.32,4.04,4.18,-0.012,-0.70,0.00,0.00,0,linear
2025-11-18 18:02:32.339,17.136,136.70,-24.10,335.60,14.61,3.76,3.54,3.65,-0.009,-0.54,0.00,0.00,0,linear
2025-11-18 18:02:32.651,17.448,138.10,-24.80,335.50,13.05,3.31,3.22,3.26,-0.004,-0.25,0.00,0.00,0,linear
2025-11-18 18:02:32.933,17.730,139.00,-25.20,335.40,12.06,3.05,2.98,3.02,-0.003,-0.21,0.00,0.00,0,linear
2025-11-18 18:02:33.428,18.225,140.00,-25.70,335.40,10.94,2.74,2.73,2.74,-0.000,-0.04,0.00,0.00,0,linear
2025-11-18 18:02:33.789,18.586,141.50,-26.30,335.40,9.33,2.40,2.27,2.33,-0.005,-0.53,0.00,0.00,0,linear
2025-11-18 18:02:34.104,18.901,142.10,-26.60,335.40,8.66,2.21,2.12,2.16,-0.004,-0.41,0.00,0.00,0,linear
2025-11-18 18:02:34.495,19.292,143.10,-27.00,335.40,7.58,1.98,1.81,1.90,-0.007,-0.87,0.00,0.00,0,linear
2025-11-18 18:02:35.139,19.936,144.60,-27.70,335.40,5.93,1.56,1.41,1.48,-0.006,-1.00,0.00,0.00,0,linear
