timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-18 18:06:08.400,0.285,0.00,0.00,89.90,152.97,10.30,5.70,8.00,-0.195,-11.31,0.00,0.00,0,linear
2025-11-18 18:06:09.020,0.904,0.00,0.00,89.90,152.97,10.30,5.70,8.00,-0.195,-11.31,0.00,0.00,0,linear
2025-11-18 18:06:09.490,1.375,0.00,2.80,86.50,150.23,9.65,6.35,8.00,-0.140,-8.12,0.00,0.00,0,linear
2025-11-18 18:06:09.881,1.766,0.20,6.80,80.90,147.15,8.73,7.27,8.00,-0.062,-3.59,0.00,0.00,0,linear
2025-11-18 18:06:10.381,2.266,1.00,10.10,77.30,142.88,7.82,8.18,8.00,0.015,0.88,0.00,0.00,0,linear
2025-11-18 18:06:10.749,2.634,1.60,12.80,76.30,140.11,7.62,8.38,8.00,0.033,1.90,0.00,0.00,0,linear
2025-11-18 18:06:11.102,2.987,2.30,15.50,76.50,137.32,7.64,8.36,8.00,0.030,1.75,0.00,0.00,0,linear
2025-11-18 18:06:11.591,3.476,3.10,18.90,77.20,133.83,7.78,8.22,8.00,0.019,1.09,0.00,0.00,0,linear
2025-11-18 18:06:12.001,3.886,3.80,22.40,78.00,130.26,7.94,8.06,8.00,0.005,0.28,0.00,0.00,0,linear
2025-11-18 18:06:12.358,4.243,4.30,25.10,78.50,127.52,8.05,7.95,8.00,-0.004,-0.25,0.00,0.00,0,linear
2025-11-18 18:06:12.817,4.702,4.90,28.30,78.60,124.26,8.08,7.92,8.00,-0.007,-0.38,0.00,0.00,0,linear
2025-11-18 18:06:13.396,5.281,5.80,32.90,78.70,119.58,8.10,7.90,8.00,-0.009,-0.50,0.00,0.00,0,linear
2025-11-18 18:06:13.760,5.644,6.50,36.00,78.60,116.40,8.08,7.92,8.00,-0.007,-0.38,0.00,0.00,0,linear
2025-11-18 18:06:14.116,6.001,7.00,38.50,78.40,113.85,8.04,7.96,8.00,-0.003,-0.19,0.00,0.00,0,linear
2025-11-18 18:06:14.612,6.496,7.90,42.70,78.30,110.36,8.01,7.99,8.00,-0.001,-0.04,0.00,0.00,0,linear
2025-11-18 18:06:15.107,6.991,8.70,46.20,78.30,105.96,8.01,7.99,8.00,-0.001,-0.04,0.00,0.00,0,linear
2025-11-18 18:06:15.510,7.394,9.30,49.40,78.40,102.71,8.54,8.46,8.50,-0.003,-0.18,0.00,0.00,0,linear
2025-11-18 18:06:15.949,7.834,9.90,52.60,78.40,99.45,9.04,8.96,9.00,-0.004,-0.21,0.00,0.00,0,linear
2025-11-18 18:06:16.502,8.387,10.90,57.10,78.40,94.84,9.54,9.46,9.50,-0.003,-0.18,0.00,0.00,0,linear
2025-11-18 18:06:16.870,8.754,11.50,60.70,78.40,91.20,10.06,9.94,10.00,-0.005,-0.27,0.00,0.00,0,linear
2025-11-18 18:06:17.222,9.106,12.20,63.90,78.50,87.92,10.57,10.43,10.50,-0.006,-0.35,0.00,0.00,0,linear
2025-11-18 18:06:17.634,9.519,13.00,68.30,78.50,83.86,11.09,10.91,11.00,-0.008,-0.45,0.00,0.00,0,linear
2025-11-18 18:06:18.122,10.006,13.90,73.00,78.40,78.67,11.58,11.42,11.50,-0.007,-0.40,0.00,0.00,0,linear
2025-11-18 18:06:18.525,10.410,14.90,77.60,78.30,73.96,12.06,11.94,12.00,-0.005,-0.29,0.00,0.00,0,linear
2025-11-18 18:06:18.931,10.815,15.80,82.40,78.40,69.08,12.60,12.40,12.50,-0.008,-0.48,0.00,0.00,0,linear
2025-11-18 18:06:19.470,11.355,16.90,88.00,78.40,63.37,13.12,12.88,13.00,-0.010,-0.57,0.00,0.00,0,linear
2025-11-18 18:06:19.880,11.765,18.10,93.50,78.40,57.74,13.61,13.39,13.50,-0.010,-0.56,0.00,0.00,0,linear
2025-11-18 18:06:20.251,12.136,19.20,98.70,78.20,52.43,13.18,13.03,13.11,-0.007,-0.38,0.00,0.00,0,linear
2025-11-18 18:06:20.641,12.526,20.40,104.70,78.00,47.52,11.93,11.84,11.88,-0.004,-0.22,0.00,0.00,0,linear
2025-11-18 18:06:21.136,13.021,21.60,110.40,78.10,40.48,10.21,10.03,10.12,-0.008,-0.45,0.00,0.00,0,linear
2025-11-18 18:06:21.543,13.428,22.50,115.10,78.10,35.70,9.06,8.79,8.92,-0.011,-0.66,0.00,0.00,0,linear
2025-11-18 18:06:21.950,13.834,23.40,119.10,78.00,31.60,8.11,7.89,8.00,-0.009,-0.54,0.00,0.00,0,linear
2025-11-18 18:06:22.485,14.370,24.30,123.30,77.80,27.31,6.91,6.74,6.83,-0.007,-0.41,0.00,0.00,0,linear
2025-11-18 18:06:22.845,14.730,25.00,126.40,77.50,24.13,6.05,6.01,6.03,-0.002,-0.10,0.00,0.00,0,linear
2025-11-18 18:06:23.253,15.138,25.60,129.20,77.50,21.26,5.35,5.28,5.32,-0.003,-0.16,0.00,0.00,0,linear
