timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-25 15:03:49.131,0.148,0.00,0.00,89.90,152.97,0.39,0.01,0.20,-0.016,-101.21,0.00,0.00,0,linear
2025-11-25 15:03:49.537,0.555,0.00,0.00,89.90,152.97,0.38,0.01,0.20,-0.016,-152.13,4.26,-11.77,1,linear
2025-11-25 15:03:50.707,1.724,0.00,1.30,82.10,153.23,0.57,0.01,0.29,-0.024,-151.44,1.99,-9.29,1,linear
2025-11-25 15:03:51.022,2.039,0.10,1.80,79.60,153.24,1.56,0.04,0.80,-0.065,-91.58,0.00,0.00,0,linear
2025-11-25 15:03:51.427,2.444,0.20,2.30,76.60,153.24,1.95,0.05,1.00,-0.081,-88.77,0.00,0.00,0,linear
2025-11-25 15:03:51.741,2.758,0.30,2.80,74.00,153.25,2.34,0.06,1.20,-0.097,-86.36,0.00,0.00,0,linear
2025-11-25 15:03:52.056,3.073,0.40,3.20,72.00,153.24,2.73,0.07,1.40,-0.113,-84.51,0.00,0.00,0,linear
2025-11-25 15:03:52.370,3.387,0.60,3.60,69.70,153.13,3.12,0.08,1.60,-0.129,-82.37,0.00,0.00,0,linear
2025-11-25 15:03:52.686,3.703,0.70,4.10,67.00,153.14,3.51,0.09,1.80,-0.146,-79.87,0.00,0.00,0,linear
2025-11-25 15:03:53.000,4.018,0.90,4.40,64.80,153.02,1.91,0.05,0.98,-0.079,-172.88,-6.52,-12.17,1,linear
2025-11-25 15:03:53.315,4.332,1.10,4.80,62.40,152.91,4.29,0.11,2.20,-0.178,-75.55,0.00,0.00,0,linear
2025-11-25 15:03:53.631,4.648,1.30,5.20,59.80,152.81,4.68,0.12,2.40,-0.194,-73.12,0.00,0.00,0,linear
2025-11-25 15:03:53.999,5.016,1.70,5.80,56.10,152.56,5.07,0.13,2.60,-0.210,-69.67,0.00,0.00,0,linear
2025-11-25 15:03:54.306,5.323,2.00,6.30,52.80,152.39,5.46,0.14,2.80,-0.226,-66.58,0.00,0.00,0,linear
2025-11-25 15:03:54.622,5.639,2.50,6.80,49.10,152.02,6.61,0.17,3.39,-0.274,-63.11,0.00,0.00,0,linear
2025-11-25 15:03:54.936,5.953,3.00,7.40,45.30,151.68,4.10,4.00,4.05,-0.004,-59.57,0.00,0.00,0,linear
2025-11-25 15:03:55.251,6.268,3.70,8.10,40.00,151.18,5.85,4.00,4.92,-0.079,-54.60,0.00,0.00,0,linear
2025-11-25 15:03:55.611,6.628,4.70,8.90,39.70,150.42,6.40,4.00,5.20,-0.102,-54.69,0.00,0.00,0,linear
2025-11-25 15:03:55.926,6.943,5.80,9.90,38.40,149.62,7.20,4.00,5.60,-0.136,-53.87,0.00,0.00,0,linear
2025-11-25 15:03:56.241,7.258,7.20,11.00,36.70,148.57,8.11,4.00,6.06,-0.175,-52.72,0.00,0.00,0,linear
