timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-25 12:42:36.519,0.306,0.00,0.00,89.90,152.97,12.00,4.00,8.00,-0.340,-101.31,0.00,0.00,0,linear
2025-11-25 12:42:37.193,0.981,0.00,0.00,89.90,152.97,12.00,4.00,8.00,-0.340,-101.31,0.00,0.00,0,linear
2025-11-25 12:42:37.600,1.387,0.20,2.40,83.20,153.27,12.00,4.00,8.00,-0.340,-95.50,0.00,0.00,0,linear
2025-11-25 12:42:37.956,1.744,0.70,5.10,76.10,153.38,1.56,0.04,0.80,-0.065,-89.43,0.00,0.00,0,linear
2025-11-25 12:42:38.491,2.279,1.90,8.70,66.70,153.09,12.00,4.00,8.00,-0.340,-81.44,0.00,0.00,0,linear
2025-11-25 12:42:38.900,2.688,2.30,9.40,63.20,152.88,12.00,4.00,8.00,-0.340,-78.24,0.00,0.00,0,linear
2025-11-25 12:42:39.257,3.045,3.30,11.30,56.80,152.42,2.73,0.07,1.40,-0.113,-72.62,0.00,0.00,0,linear
2025-11-25 12:42:39.714,3.502,5.30,14.00,48.00,151.37,3.17,0.08,1.63,-0.132,-65.98,0.00,0.00,0,linear
2025-11-25 12:42:40.205,3.993,5.70,14.50,45.00,151.03,4.09,0.10,2.10,-0.169,-62.24,0.00,0.00,0,linear
2025-11-25 12:42:40.567,4.355,6.10,14.90,42.20,150.77,4.93,0.13,2.53,-0.204,-59.63,0.00,0.00,0,linear
2025-11-25 12:42:40.976,4.764,6.70,15.40,38.50,150.35,5.97,0.15,3.06,-0.248,-56.18,0.00,0.00,0,linear
2025-11-25 12:42:41.514,5.302,7.60,16.20,32.50,149.74,7.43,0.19,3.81,-0.308,-50.58,0.00,0.00,0,linear
2025-11-25 12:42:41.914,5.701,8.60,16.70,26.90,148.94,12.00,4.00,8.00,-0.340,-45.28,0.00,0.00,0,linear
2025-11-25 12:42:42.322,6.110,9.80,17.30,19.90,148.00,6.93,4.00,5.47,-0.125,-38.65,0.00,0.00,0,linear
2025-11-25 12:42:42.818,6.605,12.90,18.10,10.80,145.33,8.96,4.00,6.48,-0.211,-30.24,0.00,0.00,0,linear
2025-11-25 12:42:43.223,7.011,15.20,18.40,7.40,143.26,10.22,4.00,7.11,-0.265,-27.26,0.00,0.00,0,linear
2025-11-25 12:42:43.583,7.371,17.60,18.60,3.20,141.08,11.59,4.00,7.80,-0.323,-23.46,0.00,0.00,0,linear
2025-11-25 12:42:43.988,7.776,20.30,18.50,357.70,138.51,12.26,4.83,8.54,-0.316,-18.31,0.00,0.00,0,linear
2025-11-25 12:42:44.525,8.313,23.90,18.10,348.70,135.01,11.33,7.40,9.36,-0.167,-9.69,0.00,0.00,0,linear
2025-11-25 12:42:44.889,8.677,27.10,17.10,341.30,131.66,10.48,9.51,9.99,-0.041,-2.38,0.00,0.00,0,linear
2025-11-25 12:42:45.292,9.080,30.40,15.80,337.10,128.11,10.12,10.87,10.49,0.032,1.83,0.00,0.00,0,linear
2025-11-25 12:42:45.836,9.624,34.70,13.80,336.30,123.38,10.42,11.55,10.99,0.048,2.78,0.00,0.00,0,linear
2025-11-25 12:42:46.237,10.025,39.10,12.00,337.20,118.63,11.10,11.89,11.49,0.033,1.93,0.00,0.00,0,linear
2025-11-25 12:42:46.597,10.385,42.60,10.70,338.10,114.90,11.79,12.20,12.00,0.018,1.01,0.00,0.00,0,linear
2025-11-25 12:42:47.131,10.919,48.80,8.30,338.90,110.59,12.41,12.59,12.50,0.008,0.45,0.00,0.00,0,linear
2025-11-25 12:42:47.634,11.422,53.80,6.40,339.40,102.90,13.06,12.94,13.00,-0.005,-0.27,0.00,0.00,0,linear
2025-11-25 12:42:48.171,11.959,59.10,4.50,339.20,97.27,13.53,13.47,13.50,-0.002,-0.14,0.00,0.00,0,linear
2025-11-25 12:42:48.674,12.462,66.50,1.80,339.30,90.66,14.08,13.92,14.00,-0.007,-0.38,0.00,0.00,0,linear
2025-11-25 12:42:49.165,12.953,72.20,-0.30,339.20,83.32,14.56,14.44,14.50,-0.005,-0.28,0.00,0.00,0,linear
2025-11-25 12:42:49.569,13.357,76.80,-1.90,339.20,78.45,15.08,14.92,15.00,-0.007,-0.39,0.00,0.00,0,linear
2025-11-25 12:42:49.928,13.716,82.80,-4.10,339.30,72.06,15.62,15.38,15.50,-0.010,-0.59,0.00,0.00,0,linear
2025-11-25 12:42:50.466,14.254,89.10,-6.40,339.30,65.36,16.14,15.85,16.00,-0.012,-0.71,0.00,0.00,0,linear
2025-11-25 12:42:50.875,14.663,96.20,-9.10,339.20,57.76,14.58,14.30,14.44,-0.012,-0.69,0.00,0.00,0,linear
2025-11-25 12:42:51.272,15.060,101.50,-11.10,339.20,52.10,13.18,12.87,13.02,-0.013,-0.78,0.00,0.00,0,linear
2025-11-25 12:42:51.859,15.647,108.70,-13.80,338.80,44.41,11.22,10.99,11.10,-0.010,-0.56,0.00,0.00,0,linear
2025-11-25 12:42:52.361,16.149,115.20,-16.30,338.40,37.45,9.42,9.30,9.36,-0.005,-0.29,0.00,0.00,0,linear
