timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-25 12:31:02.533,0.291,0.00,0.00,89.90,152.97,12.00,4.00,8.00,-0.340,-101.31,0.00,0.00,0,linear
2025-11-25 12:31:03.163,0.921,0.00,0.00,89.90,152.97,12.00,4.00,8.00,-0.340,-101.31,0.00,0.00,0,linear
2025-11-25 12:31:03.609,1.367,0.10,2.60,83.10,153.41,12.00,4.00,8.00,-0.340,-95.47,0.00,0.00,0,linear
2025-11-25 12:31:04.063,1.821,1.00,6.70,72.00,153.47,1.56,0.04,0.80,-0.065,-88.03,0.00,0.00,0,linear
2025-11-25 12:31:04.554,2.312,2.20,9.80,63.70,153.08,12.00,4.00,8.00,-0.340,-78.87,0.00,0.00,0,linear
2025-11-25 12:31:05.004,2.762,2.40,10.10,61.50,152.97,2.34,0.06,1.20,-0.097,-76.80,0.00,0.00,0,linear
2025-11-25 12:31:05.409,3.167,4.30,13.10,51.60,151.97,2.73,0.07,1.40,-0.113,-68.18,0.00,0.00,0,linear
2025-11-25 12:31:05.953,3.711,4.80,13.80,48.30,151.69,3.27,0.08,1.68,-0.136,-65.19,0.00,0.00,0,linear
2025-11-25 12:31:06.353,4.111,5.30,14.30,44.70,151.36,4.14,0.11,2.12,-0.172,-61.82,0.00,0.00,0,linear
2025-11-25 12:31:06.761,4.519,5.70,14.70,41.60,151.09,5.03,0.13,2.58,-0.209,-58.91,0.00,0.00,0,linear
2025-11-25 12:31:07.253,5.011,6.40,15.30,36.90,150.60,6.23,0.16,3.19,-0.258,-54.51,0.00,0.00,0,linear
2025-11-25 12:31:07.705,5.463,7.40,16.00,30.70,149.87,7.73,0.20,3.96,-0.320,-48.68,0.00,0.00,0,linear
2025-11-25 12:31:08.106,5.864,8.40,16.50,24.70,149.07,12.00,4.00,8.00,-0.340,-42.98,0.00,0.00,0,linear
2025-11-25 12:31:08.560,6.318,10.00,17.10,16.10,148.03,12.00,4.00,8.00,-0.340,-35.86,0.00,0.00,0,linear
2025-11-25 12:31:09.055,6.813,13.70,17.80,6.10,144.48,12.00,4.00,8.00,-0.340,-25.53,0.00,0.00,0,linear
2025-11-25 12:31:09.463,7.221,16.70,18.00,358.20,141.72,11.68,4.32,8.00,-0.313,-18.11,0.00,0.00,0,linear
2025-11-25 12:31:09.865,7.623,19.70,17.60,350.50,138.76,10.52,6.19,8.35,-0.184,-10.68,0.00,0.00,0,linear
2025-11-25 12:31:10.493,8.251,23.40,16.70,341.60,134.98,9.39,8.60,8.99,-0.034,-1.96,0.00,0.00,0,linear
2025-11-25 12:31:10.943,8.701,27.40,15.10,336.20,130.67,8.77,10.19,9.48,0.060,3.49,0.00,0.00,0,linear
2025-11-25 12:31:11.351,9.109,30.60,13.70,335.40,127.19,9.08,10.86,9.97,0.076,4.38,0.00,0.00,0,linear
2025-11-25 12:31:11.848,9.606,34.50,12.00,336.80,122.94,9.86,11.11,10.48,0.053,3.09,0.00,0.00,0,linear
2025-11-25 12:31:12.293,10.051,39.10,10.20,338.90,118.00,10.79,11.21,11.00,0.018,1.05,0.00,0.00,0,linear
2025-11-25 12:31:12.743,10.501,43.50,8.60,340.50,113.32,11.61,11.39,11.50,-0.010,-0.56,0.00,0.00,0,linear
2025-11-25 12:31:13.240,10.998,48.60,7.00,340.90,109.02,12.23,11.76,12.00,-0.020,-1.15,0.00,0.00,0,linear
2025-11-25 12:31:13.781,11.539,54.70,4.90,340.80,101.53,12.71,12.28,12.50,-0.018,-1.06,0.00,0.00,0,linear
2025-11-25 12:31:14.186,11.944,59.20,3.30,340.20,96.75,13.10,12.90,13.00,-0.009,-0.50,0.00,0.00,0,linear
2025-11-25 12:31:14.590,12.348,63.80,1.60,339.80,91.85,13.52,13.48,13.50,-0.002,-0.10,0.00,0.00,0,linear
2025-11-25 12:31:15.131,12.889,69.80,-0.50,339.40,85.49,13.95,14.05,14.00,0.004,0.23,0.00,0.00,0,linear
2025-11-25 12:31:15.534,13.292,75.40,-2.60,339.50,79.51,14.47,14.53,14.50,0.002,0.14,0.00,0.00,0,linear
2025-11-25 12:31:15.938,13.696,80.70,-4.50,339.50,73.88,14.98,15.02,15.00,0.002,0.09,0.00,0.00,0,linear
2025-11-25 12:31:16.479,14.237,87.60,-7.10,339.60,66.51,15.50,15.50,15.50,0.000,0.02,0.00,0.00,0,linear
2025-11-25 12:31:16.973,14.731,95.20,-9.90,339.70,58.41,14.62,14.58,14.60,-0.002,-0.10,0.00,0.00,0,linear
2025-11-25 12:31:17.423,15.181,101.70,-12.30,339.80,51.48,12.92,12.83,12.87,-0.004,-0.22,0.00,0.00,0,linear
2025-11-25 12:31:17.873,15.631,108.20,-14.60,339.70,45.76,11.49,11.39,11.44,-0.004,-0.25,0.00,0.00,0,linear
2025-11-25 12:31:18.370,16.128,113.60,-16.60,339.50,38.83,9.73,9.69,9.71,-0.002,-0.10,0.00,0.00,0,linear
2025-11-25 12:31:18.821,16.579,117.70,-18.10,339.50,34.46,8.65,8.58,8.62,-0.003,-0.16,0.00,0.00,0,linear
2025-11-25 12:31:19.226,16.984,121.80,-19.60,339.60,30.10,8.07,7.93,8.00,-0.006,-0.35,0.00,0.00,0,linear
2025-11-25 12:31:19.812,17.570,126.20,-21.20,339.50,25.42,6.43,6.28,6.35,-0.007,-0.39,0.00,0.00,0,linear
2025-11-25 12:31:20.213,17.971,129.50,-22.40,339.50,21.91,5.58,5.37,5.48,-0.009,-0.53,0.00,0.00,0,linear
2025-11-25 12:31:20.619,18.377,131.80,-23.30,339.50,19.44,4.96,4.76,4.86,-0.008,-0.49,0.00,0.00,0,linear
2025-11-25 12:31:21.116,18.874,134.10,-24.20,339.40,16.97,4.31,4.17,4.24,-0.006,-0.33,0.00,0.00,0,linear
2025-11-25 12:31:21.563,19.321,136.30,-25.00,339.30,14.63,3.73,3.58,3.66,-0.006,-0.38,0.00,0.00,0,linear
2025-11-25 12:31:21.970,19.728,137.80,-25.50,339.20,13.05,3.37,3.16,3.26,-0.009,-0.61,0.00,0.00,0,linear
