timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-25 14:49:08.849,0.165,0.00,0.00,89.90,260.05,0.01,0.39,0.20,0.016,112.80,0.00,0.00,0,linear
2025-11-25 14:49:09.258,0.573,0.00,0.00,89.90,260.05,0.02,0.78,0.40,0.032,112.80,0.00,0.00,0,linear
2025-11-25 14:49:09.615,0.930,0.00,0.40,92.20,260.20,0.03,1.17,0.60,0.049,110.58,0.00,0.00,0,linear
2025-11-25 14:49:09.927,1.243,0.00,1.00,94.70,260.44,0.04,1.56,0.80,0.065,108.20,0.00,0.00,0,linear
2025-11-25 14:49:10.286,1.601,0.00,1.40,96.90,260.59,0.05,1.95,1.00,0.081,106.09,0.00,0.00,0,linear
2025-11-25 14:49:10.642,1.958,0.00,2.00,99.50,260.83,0.06,2.34,1.20,0.097,103.61,0.00,0.00,0,linear
2025-11-25 14:49:10.997,2.313,-0.10,2.60,102.50,260.97,0.07,2.73,1.40,0.113,100.74,0.00,0.00,0,linear
2025-11-25 14:49:11.323,2.638,-0.30,3.10,105.00,260.98,0.08,3.12,1.60,0.129,98.35,0.00,0.00,0,linear
2025-11-25 14:49:11.638,2.954,-0.40,3.60,107.10,261.09,0.09,3.51,1.80,0.146,96.36,0.00,0.00,0,linear
2025-11-25 14:49:11.995,3.310,-0.50,4.00,109.20,261.16,0.10,3.90,2.00,0.162,94.35,0.00,0.00,0,linear
2025-11-25 14:49:12.312,3.628,-0.70,4.70,112.70,261.26,0.11,4.29,2.20,0.178,91.01,0.00,0.00,0,linear
2025-11-25 14:49:12.627,3.942,-1.00,5.30,115.50,261.22,0.12,4.68,2.40,0.194,88.36,0.00,0.00,0,linear
2025-11-25 14:49:12.934,4.250,-1.20,5.80,118.30,261.24,0.13,5.07,2.60,0.210,85.68,0.00,0.00,0,linear
2025-11-25 14:49:13.258,4.573,-1.60,6.50,121.70,261.16,0.14,5.46,2.80,0.226,82.45,0.00,0.00,0,linear
2025-11-25 14:49:13.572,4.888,-2.10,7.20,125.90,261.00,0.15,5.85,3.00,0.243,78.44,0.00,0.00,0,linear
