timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-25 13:37:07.379,0.312,0.00,0.00,89.90,260.05,7.76,8.24,8.00,0.021,1.20,0.00,0.00,0,linear
2025-11-25 13:37:07.988,0.921,0.00,0.00,89.90,260.05,0.76,1.24,1.00,0.021,1.20,0.00,0.00,0,linear
2025-11-25 13:37:08.395,1.329,0.00,2.30,90.40,257.75,1.36,1.64,1.50,0.012,0.71,0.00,0.00,0,linear
2025-11-25 13:37:08.887,1.821,0.00,4.50,91.30,256.15,2.02,1.98,2.00,-0.001,-0.08,0.00,0.00,0,linear
2025-11-25 13:37:09.428,2.362,-0.10,5.80,91.80,254.25,2.64,2.36,2.50,-0.012,-0.70,0.00,0.00,0,linear
2025-11-25 13:37:09.833,2.767,-0.10,7.10,92.10,252.95,3.20,2.80,3.00,-0.017,-0.99,0.00,0.00,0,linear
2025-11-25 13:37:10.240,3.174,-0.20,8.30,91.90,251.75,3.66,3.34,3.50,-0.014,-0.81,0.00,0.00,0,linear
2025-11-25 13:37:10.773,3.707,-0.20,9.80,91.50,250.25,4.08,3.92,4.00,-0.007,-0.40,0.00,0.00,0,linear
2025-11-25 13:37:11.183,4.117,-0.30,11.40,91.10,248.64,4.50,4.50,4.50,-0.000,-0.02,0.00,0.00,0,linear
2025-11-25 13:37:11.673,4.607,-0.30,13.00,91.00,247.04,4.98,5.02,5.00,0.002,0.09,0.00,0.00,0,linear
2025-11-25 13:37:12.173,5.107,-0.40,15.40,91.00,244.64,5.48,5.52,5.50,0.001,0.08,0.00,0.00,0,linear
2025-11-25 13:37:12.623,5.557,-0.40,17.90,90.90,242.14,5.96,6.04,6.00,0.003,0.19,0.00,0.00,0,linear
2025-11-25 13:37:13.064,5.997,-0.50,20.30,91.10,239.74,6.50,6.50,6.50,-0.000,-0.02,0.00,0.00,0,linear
2025-11-25 13:37:13.524,6.458,-0.60,23.40,91.00,237.24,6.99,7.01,7.00,0.001,0.06,0.00,0.00,0,linear
2025-11-25 13:37:14.023,6.957,-0.70,26.40,91.20,233.64,7.53,7.47,7.50,-0.003,-0.15,0.00,0.00,0,linear
2025-11-25 13:37:14.423,7.357,-0.80,29.00,91.20,231.04,8.03,7.97,8.00,-0.003,-0.16,0.00,0.00,0,linear
2025-11-25 13:37:14.873,7.807,-0.90,32.50,91.30,227.54,8.55,8.45,8.50,-0.005,-0.27,0.00,0.00,0,linear
2025-11-25 13:37:15.460,8.394,-1.00,36.80,91.20,223.24,0.03,1.22,0.63,0.051,151.33,-2287.06,-5484.11,4,linear
2025-11-25 13:37:15.953,8.887,-1.10,40.90,91.30,219.13,0.03,1.22,0.63,0.051,151.03,-4586.27,-10903.92,3,linear
2025-11-25 13:37:16.357,9.291,-1.10,41.90,93.00,218.13,0.03,1.22,0.63,0.051,151.76,-4260.87,-11239.69,4,linear
2025-11-25 13:37:16.898,9.832,-1.20,42.60,96.30,217.43,0.03,1.22,0.63,0.051,135.94,-6571.43,-10758.69,3,linear
2025-11-25 13:37:17.353,10.287,-1.30,43.40,100.40,216.63,0.03,1.22,0.63,0.051,136.63,-3856.93,-7467.33,3,linear
2025-11-25 13:37:17.754,10.687,-1.40,44.00,103.30,216.03,0.03,1.22,0.63,0.051,123.28,-3424.52,-4657.04,3,linear
2025-11-25 13:37:18.249,11.183,-1.60,44.80,107.10,215.33,0.03,1.22,0.63,0.051,123.78,-3142.46,-4848.22,2,linear
2025-11-25 13:37:18.832,11.766,-1.90,45.40,110.50,214.62,0.03,1.22,0.63,0.051,124.41,-2814.24,-5045.82,2,linear
2025-11-25 13:37:19.323,12.257,-2.20,46.20,114.50,213.82,0.03,1.22,0.63,0.051,125.11,-2455.40,-5229.84,2,linear
2025-11-25 13:37:19.867,12.800,-2.60,47.00,118.80,213.11,0.03,1.22,0.63,0.051,125.75,-2140.92,-5366.26,2,linear
2025-11-25 13:37:20.583,13.517,-2.90,47.50,121.60,212.51,0.03,1.30,0.67,0.054,108.09,-1664.63,-2498.12,2,linear
2025-11-25 13:37:20.992,13.926,-3.40,48.30,126.20,211.71,0.04,1.38,0.71,0.057,108.83,-1459.01,-2621.32,1,linear
2025-11-25 13:37:21.397,14.331,-3.80,48.80,129.20,211.20,10.79,4.00,7.40,-0.289,-38.87,0.00,0.00,0,linear
2025-11-25 13:37:22.163,15.097,-4.40,49.50,132.80,210.50,0.10,3.82,1.96,0.158,147.84,12.49,-80.66,1,linear
2025-11-25 13:37:24.227,17.161,-0.30,43.00,125.00,217.05,0.03,1.22,0.63,0.051,127.02,-1461.23,-5589.73,2,linear
2025-11-25 13:37:24.863,17.797,-0.30,43.00,125.30,217.05,0.03,1.22,0.63,0.051,127.08,-1431.94,-5597.30,2,linear
2025-11-25 13:37:25.303,18.237,-0.80,43.70,129.00,216.34,0.03,1.22,0.63,0.051,127.86,-1067.75,-5678.04,2,linear
2025-11-25 13:37:25.714,18.648,-1.10,44.10,132.10,215.94,0.03,1.30,0.67,0.054,110.28,-1175.58,-2801.29,2,linear
2025-11-25 13:37:26.166,19.100,-1.60,44.60,135.70,215.53,4.00,12.00,8.00,0.340,110.33,-1040.81,-2813.67,1,linear
2025-11-25 13:37:26.662,19.595,-2.10,45.10,139.00,214.92,4.00,12.00,8.00,0.340,111.13,-842.00,-2879.42,1,linear
2025-11-25 13:37:27.203,20.137,-4.80,47.10,147.90,212.90,4.00,12.00,8.00,0.340,113.11,-4.49,-34.57,1,linear
2025-11-25 13:37:28.416,21.350,-14.20,50.50,173.00,209.70,12.00,4.00,8.00,-0.340,-85.51,0.00,0.00,0,linear
2025-11-25 13:37:28.995,21.929,-19.00,50.70,183.10,209.74,12.00,4.00,8.00,-0.340,-97.32,0.00,0.00,0,linear
2025-11-25 13:37:29.535,22.469,-22.60,50.60,173.10,210.14,12.00,4.00,8.00,-0.340,-87.90,0.00,0.00,0,linear
2025-11-25 13:37:29.949,22.882,-25.60,51.00,165.20,210.01,12.00,4.00,8.00,-0.340,-80.83,0.00,0.00,0,linear
2025-11-25 13:37:30.353,23.287,-28.40,51.90,157.30,209.41,12.00,4.00,8.00,-0.340,-73.72,0.00,0.00,0,linear
2025-11-25 13:37:30.933,23.867,-32.00,53.80,146.40,207.96,12.00,4.00,8.00,-0.340,-63.86,0.00,0.00,0,linear
2025-11-25 13:37:31.342,24.276,-34.70,55.90,137.60,206.25,12.00,4.00,8.00,-0.340,-55.88,0.00,0.00,0,linear
2025-11-25 13:37:31.749,24.682,-36.80,58.00,130.10,204.49,14.35,4.00,9.18,-0.441,-49.05,0.00,0.00,0,linear
2025-11-25 13:37:32.243,25.177,-38.90,60.80,121.10,202.06,17.97,4.00,10.98,-0.594,-40.76,0.00,0.00,0,linear
2025-11-25 13:37:32.693,25.627,-40.80,64.70,108.50,198.55,19.00,7.27,13.13,-0.499,-28.89,0.00,0.00,0,linear
2025-11-25 13:37:33.142,26.076,-41.80,69.00,94.20,194.51,17.55,11.41,14.48,-0.261,-15.11,0.00,0.00,0,linear
2025-11-25 13:37:33.593,26.527,-41.60,75.20,80.30,189.68,8.76,7.20,7.98,-0.067,-3.86,0.00,0.00,0,linear
2025-11-25 13:37:34.088,27.022,-40.30,81.10,74.00,182.35,2.45,0.06,1.25,-0.101,-161.50,0.14,-73.23,3,linear
2025-11-25 13:37:35.523,28.457,-36.80,91.20,68.90,171.77,0.03,1.22,0.63,0.051,169.36,-3781.03,-7079.77,5,linear
2025-11-25 13:37:36.023,28.957,-36.60,91.90,65.40,171.04,0.03,1.22,0.63,0.051,168.65,-4226.21,-6862.82,5,linear
2025-11-25 13:37:36.473,29.407,-36.30,92.40,67.20,170.50,0.03,1.22,0.63,0.051,168.96,-4001.25,-6975.42,5,linear
2025-11-25 13:37:37.056,29.990,-36.00,93.10,71.30,169.75,0.03,1.22,0.63,0.051,145.96,-7955.26,-7700.21,5,linear
2025-11-25 13:37:37.463,30.397,-35.80,93.70,74.50,169.13,0.03,1.22,0.63,0.051,146.45,-7512.13,-8130.44,5,linear
2025-11-25 13:37:37.863,30.797,-35.60,94.40,77.80,168.40,0.03,1.22,0.63,0.051,146.99,-4687.16,-5698.27,5,linear
2025-11-25 13:37:38.363,31.297,-35.40,95.10,81.10,167.68,0.03,1.22,0.63,0.051,148.13,-4420.21,-6160.94,5,linear
2025-11-25 13:37:38.854,31.787,-35.30,95.80,84.70,166.97,0.03,1.22,0.63,0.051,148.54,-4006.55,-6344.68,5,linear
2025-11-25 13:37:39.263,32.197,-35.20,96.50,88.10,166.27,0.03,1.22,0.63,0.051,122.88,-4526.21,-3610.26,3,linear
2025-11-25 13:37:39.713,32.647,-35.20,97.20,91.70,165.68,0.03,1.22,0.63,0.051,123.14,-4337.15,-3816.99,2,linear
2025-11-25 13:37:40.221,33.155,-35.20,97.80,94.60,164.99,0.03,1.22,0.63,0.051,123.68,-4088.92,-4081.79,2,linear
2025-11-25 13:37:40.658,33.592,-35.30,98.50,97.90,164.32,0.03,1.22,0.63,0.051,124.22,-3847.17,-4310.40,2,linear
2025-11-25 13:37:41.063,33.997,-35.30,99.10,100.80,163.73,0.03,1.22,0.63,0.051,124.71,-3624.17,-4499.51,2,linear
2025-11-25 13:37:41.603,34.537,-35.50,99.80,104.40,163.08,0.03,1.22,0.63,0.051,125.37,-3334.49,-4718.20,2,linear
2025-11-25 13:37:42.008,34.942,-35.60,100.50,107.70,162.41,0.03,1.22,0.63,0.051,107.87,-2219.71,-2037.75,2,linear
2025-11-25 13:37:42.458,35.391,-35.80,101.10,111.00,161.86,0.03,1.30,0.67,0.054,108.23,-2095.62,-2148.68,2,linear
2025-11-25 13:37:42.999,35.932,-36.10,101.80,114.30,161.23,0.04,1.38,0.71,0.057,109.81,-1983.59,-2354.27,2,linear
2025-11-25 13:37:43.448,36.382,-36.40,102.60,118.30,160.50,4.00,12.00,8.00,0.340,109.50,-1805.45,-2395.91,1,linear
2025-11-25 13:37:43.853,36.787,-36.70,103.10,121.30,160.07,0.04,1.53,0.78,0.063,110.07,-1677.58,-2487.11,1,linear
2025-11-25 13:37:44.303,37.237,-38.70,105.80,130.30,157.99,4.00,12.00,8.00,0.340,111.90,-2.00,-4.19,1,linear
2025-11-25 13:37:44.933,37.867,-39.10,106.40,133.90,157.34,4.00,12.00,8.00,0.340,112.81,-3.60,-9.18,1,linear
2025-11-25 13:37:45.429,38.362,-41.80,108.90,143.60,155.52,12.00,4.00,8.00,-0.340,-67.29,0.00,0.00,0,linear
2025-11-25 13:37:45.875,38.808,-45.20,110.90,151.80,154.53,12.00,4.00,8.00,-0.340,-76.21,0.00,0.00,0,linear
