timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-25 12:38:53.451,0.332,0.00,0.00,89.90,152.97,12.00,4.00,8.00,-0.340,-101.31,0.00,0.00,0,linear
2025-11-25 12:38:54.026,0.908,0.00,0.00,89.90,152.97,12.00,4.00,8.00,-0.340,-101.31,0.00,0.00,0,linear
2025-11-25 12:38:54.479,1.360,0.00,2.90,82.90,153.57,12.00,4.00,8.00,-0.340,-95.37,0.00,0.00,0,linear
2025-11-25 12:38:54.926,1.808,0.70,6.80,73.10,153.81,12.00,4.00,8.00,-0.340,-89.42,0.00,0.00,0,linear
2025-11-25 12:38:55.421,2.302,2.00,10.10,64.20,153.35,12.00,4.00,8.00,-0.340,-79.46,0.00,0.00,0,linear
2025-11-25 12:38:55.824,2.705,3.40,12.40,57.30,152.63,12.00,4.00,8.00,-0.340,-73.53,0.00,0.00,0,linear
2025-11-25 12:38:56.187,3.068,5.30,15.00,49.60,151.56,12.00,4.00,8.00,-0.340,-66.98,0.00,0.00,0,linear
2025-11-25 12:38:56.722,3.604,8.20,17.90,39.60,149.71,12.00,4.00,8.00,-0.340,-58.37,0.00,0.00,0,linear
2025-11-25 12:38:57.085,3.966,10.80,19.80,31.90,147.88,12.00,4.00,8.00,-0.340,-51.69,0.00,0.00,0,linear
2025-11-25 12:38:57.491,4.373,13.50,21.30,24.30,145.86,12.00,4.00,8.00,-0.340,-45.00,0.00,0.00,0,linear
2025-11-25 12:38:57.983,4.864,16.90,22.50,15.40,143.13,12.00,4.00,8.00,-0.340,-37.03,0.00,0.00,0,linear
2025-11-25 12:38:58.431,5.312,20.70,23.20,5.70,139.87,12.00,4.00,8.00,-0.340,-28.17,0.00,0.00,0,linear
2025-11-25 12:38:58.838,5.719,23.90,23.30,357.90,136.96,12.00,4.00,8.00,-0.340,-20.92,0.00,0.00,0,linear
2025-11-25 12:38:59.296,6.178,27.80,22.80,348.10,133.90,10.73,5.27,8.00,-0.232,-13.44,0.00,0.00,0,linear
2025-11-25 12:38:59.786,6.667,31.20,21.80,339.60,129.66,8.66,7.34,8.00,-0.057,-3.27,0.00,0.00,0,linear
2025-11-25 12:39:00.191,7.072,34.10,20.60,334.40,126.52,7.61,8.39,8.00,0.033,1.90,0.00,0.00,0,linear
2025-11-25 12:39:00.591,7.472,37.00,19.20,332.40,123.30,7.68,9.28,8.48,0.068,3.95,0.00,0.00,0,linear
2025-11-25 12:39:01.131,8.013,40.70,17.30,333.00,119.15,8.28,9.69,8.98,0.060,3.47,0.00,0.00,0,linear
2025-11-25 12:39:01.547,8.429,44.10,15.70,334.80,115.40,9.14,9.85,9.50,0.030,1.73,0.00,0.00,0,linear
2025-11-25 12:39:01.945,8.826,46.90,14.50,336.00,112.35,9.89,10.11,10.00,0.009,0.52,0.00,0.00,0,linear
2025-11-25 12:39:02.444,9.325,51.20,12.60,336.90,107.65,10.57,10.43,10.50,-0.006,-0.36,0.00,0.00,0,linear
2025-11-25 12:39:02.892,9.773,55.80,10.80,337.20,102.71,11.15,10.84,11.00,-0.013,-0.76,0.00,0.00,0,linear
2025-11-25 12:39:03.253,10.134,59.20,9.40,337.10,99.04,11.64,11.36,11.50,-0.012,-0.71,0.00,0.00,0,linear
2025-11-25 12:39:03.606,10.487,62.70,7.90,336.90,95.23,12.11,11.89,12.00,-0.009,-0.52,0.00,0.00,0,linear
2025-11-25 12:39:04.149,11.031,68.00,5.70,336.80,89.49,12.60,12.40,12.50,-0.009,-0.49,0.00,0.00,0,linear
2025-11-25 12:39:04.512,11.394,72.40,3.80,336.70,84.70,13.08,12.92,13.00,-0.007,-0.41,0.00,0.00,0,linear
