timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-25 13:03:25.150,0.310,0.00,0.00,89.90,180.07,0.01,0.39,0.20,0.016,91.59,0.00,0.00,0,linear
2025-11-25 13:03:25.732,0.892,0.00,0.00,89.90,180.07,0.02,0.78,0.40,0.032,91.59,0.00,0.00,0,linear
2025-11-25 13:03:26.140,1.300,0.00,0.40,92.10,180.08,0.03,1.17,0.60,0.049,89.52,0.00,0.00,0,linear
2025-11-25 13:03:26.543,1.703,0.00,1.00,95.00,180.10,0.04,1.56,0.80,0.065,86.81,0.00,0.00,0,linear
2025-11-25 13:03:27.076,2.237,0.00,1.80,98.50,180.13,0.04,1.56,0.80,0.065,83.56,-0.26,0.40,1,linear
2025-11-25 13:03:27.444,2.604,0.00,2.40,101.60,180.15,0.06,2.34,1.20,0.097,80.65,0.00,0.00,0,linear
2025-11-25 13:03:27.803,2.963,-0.20,3.00,104.50,179.97,0.07,2.73,1.40,0.113,77.95,0.00,0.00,0,linear
2025-11-25 13:03:28.209,3.370,-0.30,3.70,107.60,179.89,0.08,3.12,1.60,0.129,75.91,-0.04,0.04,1,linear
2025-11-25 13:03:28.751,3.911,-0.50,4.30,110.80,179.73,0.09,3.51,1.80,0.146,72.07,0.00,0.00,0,linear
2025-11-25 13:03:29.150,4.310,-0.70,4.90,113.60,179.56,0.10,3.90,2.00,0.162,69.46,0.00,0.00,0,linear
2025-11-25 13:03:29.512,4.672,-0.90,5.60,116.90,179.40,0.11,4.30,2.20,0.178,66.39,0.00,0.00,0,linear
2025-11-25 13:03:30.054,5.214,-1.40,6.40,121.20,178.95,0.14,5.43,2.78,0.225,62.35,0.00,0.00,0,linear
2025-11-25 13:03:30.503,5.663,-1.90,7.20,126.10,178.50,0.17,6.77,3.47,0.281,57.72,-0.01,0.01,1,linear
2025-11-25 13:03:31.763,6.924,-4.20,9.80,142.60,176.40,4.00,6.39,5.19,0.102,42.11,0.00,0.00,0,linear
2025-11-25 13:03:32.257,7.417,-5.80,10.90,152.00,174.90,4.00,8.56,6.28,0.194,33.11,0.00,0.00,0,linear
2025-11-25 13:03:32.615,7.776,-7.20,11.60,154.40,173.57,4.00,9.72,6.86,0.243,30.98,0.00,0.00,0,linear
2025-11-25 13:03:33.122,8.283,-9.80,12.70,159.10,171.09,4.00,10.29,7.14,0.268,26.73,0.00,0.00,0,linear
2025-11-25 13:03:33.606,8.767,-13.20,13.70,166.50,167.82,4.00,11.06,7.53,0.300,19.79,0.00,0.00,0,linear
2025-11-25 13:03:34.012,9.172,-15.90,14.20,172.70,165.19,5.44,11.07,8.25,0.240,13.86,0.00,0.00,0,linear
2025-11-25 13:03:34.418,9.578,-19.20,14.40,180.30,162.63,4.00,11.85,7.92,0.334,7.94,0.00,0.00,0,linear
2025-11-25 13:03:34.920,10.081,-22.80,14.10,186.50,158.33,8.44,8.56,8.50,0.005,0.31,0.00,0.00,0,linear
2025-11-25 13:03:35.272,10.433,-25.40,13.60,193.20,155.69,9.26,6.64,7.95,-0.112,-6.45,0.00,0.00,0,linear
2025-11-25 13:03:35.630,10.791,-28.10,12.90,193.90,152.92,11.87,4.00,7.94,-0.335,-7.30,0.00,0.00,0,linear
2025-11-25 13:03:36.128,11.288,-31.40,12.30,191.50,149.58,9.48,7.46,8.47,-0.086,-4.98,0.00,0.00,0,linear
2025-11-25 13:03:36.532,11.692,-34.70,11.90,183.10,146.25,8.29,9.68,8.98,0.059,3.41,0.00,0.00,0,linear
2025-11-25 13:03:36.983,12.143,-37.70,11.90,179.80,143.27,8.04,10.82,9.43,0.118,6.85,0.00,0.00,0,linear
2025-11-25 13:03:37.433,12.594,-42.40,11.70,181.50,139.59,6.74,9.17,7.96,0.103,5.98,0.00,0.00,0,linear
2025-11-25 13:03:37.960,13.121,-46.60,11.30,184.80,134.36,8.08,8.91,8.49,0.035,2.03,0.00,0.00,0,linear
2025-11-25 13:03:38.379,13.539,-49.50,10.80,187.20,131.42,9.09,8.91,9.00,-0.007,-0.43,0.00,0.00,0,linear
2025-11-25 13:03:38.738,13.899,-52.20,10.40,188.10,128.70,9.78,9.22,9.50,-0.024,-1.37,0.00,0.00,0,linear
2025-11-25 13:03:39.232,14.392,-56.10,9.80,188.20,124.75,8.94,7.05,8.00,-0.080,-1.53,0.00,0.00,0,linear
2025-11-25 13:03:39.683,14.843,-60.70,9.10,187.60,120.10,8.62,7.38,8.00,-0.053,-1.01,0.00,0.00,0,linear
2025-11-25 13:03:40.089,15.249,-63.80,8.80,185.80,116.99,7.50,8.50,8.00,0.043,0.82,0.00,0.00,0,linear
2025-11-25 13:03:40.581,15.741,-68.20,8.40,184.70,114.17,8.10,8.89,8.50,0.033,1.93,0.00,0.00,0,linear
2025-11-25 13:03:41.079,16.239,-71.80,7.90,186.00,108.94,7.61,8.39,8.00,0.033,0.63,0.00,0.00,0,linear
2025-11-25 13:03:41.479,16.640,-75.20,7.50,186.60,105.51,8.49,8.51,8.50,0.001,0.03,0.00,0.00,0,linear
2025-11-25 13:03:41.895,17.056,-78.30,7.10,187.40,102.39,9.16,8.84,9.00,-0.014,-0.79,0.00,0.00,0,linear
2025-11-25 13:03:42.426,17.586,-82.50,6.50,187.60,98.15,8.21,7.78,8.00,-0.018,-1.06,0.00,0.00,0,linear
2025-11-25 13:03:42.787,17.948,-86.00,6.00,187.10,94.61,8.62,8.37,8.50,-0.011,-0.62,0.00,0.00,0,linear
2025-11-25 13:03:43.146,18.307,-88.90,5.60,186.80,91.69,9.07,8.93,9.00,-0.006,-0.36,0.00,0.00,0,linear
