ts,x,y,theta,cmd_vl,cmd_vr,acc_rms,ir_max,bumps,batt
2025-10-21T18:03:26,0.0,0.0,89.9,0.0,0.0,0.0,8,0,"(16302, 100)"
2025-10-21T18:03:27,0.0,0.0,89.9,0.0,0.0,0.0,10,0,"(16302, 100)"
2025-10-21T18:03:27,0.0,0.0,89.9,0.0,0.0,0.0,6,0,"(16302, 100)"
2025-10-21T18:03:28,0.0,0.0,89.9,0.0,0.0,0.0,5,0,"(16302, 100)"
2025-10-21T18:03:29,0.0,0.0,89.9,0.0,0.0,0.0,13,0,"(16302, 100)"
2025-10-21T18:03:29,0.0,0.0,89.9,0.0,0.0,0.0,6,0,"(16302, 100)"
2025-10-21T18:03:30,0.0,0.0,89.9,0.0,0.0,0.0,14,0,"(16302, 100)"
2025-10-21T18:03:30,0.0,0.0,89.9,0.0,0.0,0.0,8,0,"(16302, 100)"
2025-10-21T18:03:31,0.0,0.0,89.9,0.0,0.0,0.0,6,0,"(16302, 100)"
2025-10-21T18:03:32,0.0,0.0,89.9,0.0,0.0,0.0,8,0,"(16302, 100)"
