timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-13 16:53:48.043,0.260,0.00,0.00,89.90,169.71,0.69,0.02,0.35,-0.029,-45.00,0.00,0.00,0,conic
2025-11-13 16:53:48.721,0.938,0.00,0.00,89.90,169.71,1.38,0.04,0.71,-0.057,-45.00,0.00,0.00,0,conic
2025-11-13 16:53:49.044,1.261,0.00,0.50,87.30,169.35,2.16,0.06,1.11,-0.089,-42.52,0.00,0.00,0,conic
2025-11-13 16:53:49.362,1.579,0.00,1.00,84.70,169.00,2.99,0.08,1.53,-0.124,-40.04,0.00,0.00,0,conic
2025-11-13 16:53:49.902,2.120,0.10,1.70,81.50,168.44,3.89,0.10,2.00,-0.161,-36.99,0.00,0.00,0,conic
2025-11-13 16:53:50.261,2.478,0.20,2.30,78.60,167.95,4.84,0.12,2.48,-0.201,-34.21,0.00,0.00,0,conic
2025-11-13 16:53:50.619,2.836,0.30,2.80,76.00,167.53,5.81,0.15,2.98,-0.241,-31.71,0.00,0.00,0,conic
2025-11-13 16:53:50.936,3.153,0.40,3.50,72.30,166.97,6.88,0.18,3.53,-0.285,-28.15,0.00,0.00,0,conic
2025-11-13 16:53:51.747,3.964,1.00,5.00,64.90,165.49,4.40,4.00,4.20,-0.017,-20.98,0.00,0.00,0,conic
2025-11-13 16:53:52.148,4.366,2.20,6.90,53.30,163.31,5.86,4.00,4.93,-0.079,-9.57,0.00,0.00,0,conic
2025-11-13 16:53:52.418,4.635,2.90,7.90,52.30,162.11,6.87,4.00,5.44,-0.122,-8.65,0.00,0.00,0,conic
2025-11-13 16:53:52.781,4.999,3.70,8.90,51.60,160.84,7.57,4.31,5.94,-0.138,-8.02,0.00,0.00,0,conic
2025-11-13 16:53:53.583,5.800,6.30,11.90,47.00,156.89,7.21,5.77,6.49,-0.061,-3.55,0.00,0.00,0,conic
2025-11-13 16:53:53.990,6.207,8.60,14.20,42.70,153.64,6.85,7.14,7.00,0.012,0.71,0.00,0.00,0,conic
2025-11-13 16:53:54.402,6.619,10.20,15.70,41.60,151.45,7.13,7.87,7.50,0.031,1.82,0.00,0.00,0,conic
2025-11-13 16:53:54.894,7.112,12.50,17.80,42.10,148.34,7.73,8.27,8.00,0.023,1.34,0.00,0.00,0,conic
2025-11-13 16:53:55.340,7.557,15.40,20.50,43.00,144.37,8.41,8.59,8.50,0.008,0.45,0.00,0.00,0,conic
2025-11-13 16:53:55.617,7.834,16.90,22.00,43.30,142.25,8.97,9.03,9.00,0.002,0.13,0.00,0.00,0,conic
2025-11-13 16:53:55.930,8.147,18.70,23.70,43.50,139.78,9.51,9.49,9.50,-0.001,-0.07,0.00,0.00,0,conic
2025-11-13 16:53:56.411,8.629,21.20,26.10,43.50,136.31,10.02,9.98,10.00,-0.001,-0.08,0.00,0.00,0,conic
2025-11-13 16:53:56.785,9.002,24.20,28.90,43.50,132.21,10.51,10.49,10.50,-0.001,-0.07,0.00,0.00,0,conic
2025-11-13 16:53:57.055,9.273,26.30,31.00,43.40,129.24,11.00,11.00,11.00,-0.000,-0.00,0.00,0.00,0,conic
2025-11-13 16:53:57.412,9.630,28.80,33.30,43.30,125.84,11.48,11.52,11.50,0.002,0.12,0.00,0.00,0,conic
2025-11-13 16:53:58.005,10.222,31.50,35.90,43.30,122.09,7.98,8.02,8.00,0.002,0.10,0.00,0.00,0,conic
2025-11-13 16:53:58.404,10.622,36.30,40.50,43.30,115.45,8.48,8.52,8.50,0.001,0.08,0.00,0.00,0,conic
2025-11-13 16:53:58.674,10.892,38.20,42.30,43.40,112.83,9.00,9.00,9.00,-0.000,-0.02,0.00,0.00,0,conic
2025-11-13 16:53:58.944,11.162,39.90,44.00,43.50,110.43,9.53,9.47,9.50,-0.003,-0.16,0.00,0.00,0,conic
2025-11-13 16:53:59.385,11.603,42.10,46.10,43.50,107.38,10.03,9.97,10.00,-0.003,-0.17,0.00,0.00,0,conic
2025-11-13 16:53:59.756,11.973,45.10,48.90,43.40,103.28,10.51,10.49,10.50,-0.001,-0.06,0.00,0.00,0,conic
2025-11-13 16:54:00.115,12.332,47.50,51.20,43.50,99.96,11.03,10.97,11.00,-0.003,-0.17,0.00,0.00,0,conic
2025-11-13 16:54:00.386,12.604,49.80,53.40,43.40,96.77,11.52,11.48,11.50,-0.001,-0.08,0.00,0.00,0,conic
2025-11-13 16:54:00.832,13.050,52.50,56.00,43.30,93.03,8.00,8.00,8.00,-0.000,-0.01,0.00,0.00,0,conic
2025-11-13 16:54:01.195,13.413,56.00,59.30,43.50,88.22,8.54,8.46,8.50,-0.004,-0.21,0.00,0.00,0,conic
2025-11-13 16:54:01.512,13.730,58.00,61.20,43.50,85.46,9.04,8.96,9.00,-0.004,-0.22,0.00,0.00,0,conic
2025-11-13 16:54:01.825,14.042,59.80,62.90,43.50,82.98,9.54,9.46,9.50,-0.004,-0.22,0.00,0.00,0,conic
2025-11-13 16:54:02.277,14.494,62.00,65.00,43.40,79.94,8.08,7.92,8.00,-0.007,-0.13,0.00,0.00,0,conic
2025-11-13 16:54:02.726,14.944,65.30,68.20,43.60,75.34,8.58,8.42,8.50,-0.007,-0.38,0.00,0.00,0,conic
2025-11-13 16:54:03.087,15.305,67.60,70.40,43.50,72.16,9.06,8.94,9.00,-0.005,-0.31,0.00,0.00,0,conic
2025-11-13 16:54:03.401,15.618,69.60,72.30,43.50,69.40,9.57,9.43,9.50,-0.006,-0.32,0.00,0.00,0,conic
2025-11-13 16:54:03.942,16.160,72.10,74.70,43.50,65.94,10.07,9.93,10.00,-0.006,-0.36,0.00,0.00,0,conic
2025-11-13 16:54:04.202,16.420,74.80,77.30,43.60,62.19,10.60,10.40,10.50,-0.009,-0.50,0.00,0.00,0,conic
2025-11-13 16:54:04.475,16.692,76.60,79.00,43.60,59.71,11.10,10.90,11.00,-0.009,-0.51,0.00,0.00,0,conic
2025-11-13 16:54:04.791,17.009,79.10,81.40,43.40,56.25,8.07,7.93,8.00,-0.006,-0.36,0.00,0.00,0,conic
2025-11-13 16:54:05.336,17.554,82.50,84.60,43.30,51.58,8.56,8.44,8.50,-0.005,-0.28,0.00,0.00,0,conic
2025-11-13 16:54:05.735,17.953,85.00,87.00,43.30,48.11,9.07,8.93,9.00,-0.006,-0.34,0.00,0.00,0,conic
2025-11-13 16:54:06.052,18.270,87.00,89.00,43.20,45.29,9.57,9.43,9.50,-0.006,-0.36,0.00,0.00,0,conic
2025-11-13 16:54:06.370,18.588,89.00,90.80,43.20,42.60,10.06,9.94,10.00,-0.005,-0.31,0.00,0.00,0,conic
2025-11-13 16:54:06.822,19.040,91.30,93.00,43.20,39.41,10.58,10.42,10.50,-0.007,-0.38,0.00,0.00,0,conic
2025-11-13 16:54:07.217,19.435,94.40,96.00,43.10,35.10,10.62,10.44,10.53,-0.007,-0.43,0.00,0.00,0,conic
2025-11-13 16:54:07.631,19.848,97.40,98.80,43.00,31.00,9.38,9.22,9.30,-0.007,-0.38,0.00,0.00,0,conic
2025-11-13 16:54:07.945,20.162,100.30,101.50,43.00,27.04,8.20,8.02,8.11,-0.007,-0.43,0.00,0.00,0,conic
2025-11-13 16:54:08.533,20.750,103.30,104.30,43.00,22.93,6.98,6.78,6.88,-0.009,-0.51,0.00,0.00,0,conic
2025-11-13 16:54:08.802,21.020,105.50,106.40,43.00,19.89,6.11,5.83,5.97,-0.012,-0.69,0.00,0.00,0,conic
2025-11-13 16:54:09.071,21.289,106.80,107.60,43.00,18.12,5.58,5.29,5.44,-0.013,-0.73,0.00,0.00,0,conic
2025-11-13 16:54:09.334,21.552,107.90,108.70,43.00,16.57,5.17,4.77,4.97,-0.017,-0.98,0.00,0.00,0,conic
2025-11-13 16:54:09.791,22.008,109.40,110.10,42.80,14.52,4.54,4.17,4.35,-0.015,-0.92,0.00,0.00,0,conic
2025-11-13 16:54:10.190,22.408,111.10,111.60,42.40,12.25,3.75,3.60,3.67,-0.006,-0.44,0.00,0.00,0,conic
2025-11-13 16:54:10.468,22.685,111.90,112.30,42.10,11.19,3.37,3.35,3.36,-0.001,-0.07,0.00,0.00,0,conic
2025-11-13 16:54:10.777,22.995,112.70,113.00,42.10,10.12,3.03,3.04,3.04,0.000,0.02,0.00,0.00,0,conic
2025-11-13 16:54:11.227,23.444,113.60,113.90,42.00,8.85,2.69,2.62,2.66,-0.003,-0.29,0.00,0.00,0,conic
2025-11-13 16:54:11.680,23.898,114.70,114.90,41.90,7.37,2.24,2.18,2.21,-0.002,-0.31,0.00,0.00,0,conic
2025-11-13 16:54:11.953,24.171,115.30,115.40,41.80,6.59,1.98,1.98,1.98,0.000,0.01,0.00,0.00,0,conic
2025-11-13 16:54:12.221,24.438,115.80,115.90,41.80,5.88,1.79,1.74,1.76,-0.002,-0.38,0.00,0.00,0,conic
2025-11-13 16:54:14.738,26.956,118.40,118.20,41.80,181.60,0.08,3.02,1.55,0.125,46.87,0.00,0.00,0,conic
2025-11-13 16:54:15.059,27.277,118.40,118.20,41.80,181.60,0.09,3.64,1.87,0.151,47.53,0.00,0.00,0,conic
2025-11-13 16:54:15.592,27.809,118.90,118.60,44.20,181.20,0.11,4.48,2.30,0.186,45.29,0.00,0.00,0,conic
2025-11-13 16:54:15.955,28.172,119.40,119.10,47.50,180.69,0.14,5.44,2.79,0.226,42.14,0.00,0.00,0,conic
2025-11-13 16:54:16.220,28.438,119.80,119.60,50.70,180.19,0.17,6.46,3.31,0.268,39.07,0.00,0.00,0,conic
2025-11-13 16:54:16.533,28.750,120.30,120.20,54.40,179.59,0.19,7.56,3.88,0.313,35.53,0.00,0.00,0,conic
2025-11-13 16:54:17.072,29.290,121.10,121.40,61.50,178.39,4.00,5.24,4.62,0.053,28.69,0.00,0.00,0,conic
2025-11-13 16:54:17.392,29.609,121.80,122.80,69.00,176.99,4.00,6.73,5.37,0.116,21.41,0.00,0.00,0,conic
2025-11-13 16:54:17.710,29.928,122.30,124.20,71.40,175.60,4.00,7.83,5.92,0.163,19.18,0.00,0.00,0,conic
2025-11-13 16:54:18.028,30.245,122.80,125.70,73.60,174.10,4.00,8.93,6.46,0.210,17.15,0.00,0.00,0,conic
2025-11-13 16:54:18.613,30.830,123.60,128.50,77.80,171.32,4.39,9.76,7.07,0.229,13.23,0.00,0.00,0,conic
