timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-13 15:59:56.330,0.311,0.00,0.00,89.90,169.71,0.69,0.02,0.35,-0.029,-45.00,0.00,0.00,0,conic
2025-11-13 15:59:57.144,1.126,0.00,0.00,89.90,169.71,1.38,0.04,0.71,-0.057,-45.00,0.00,0.00,0,conic
2025-11-13 15:59:57.413,1.394,0.00,0.10,89.40,169.64,2.09,0.05,1.07,-0.086,-44.52,0.00,0.00,0,conic
2025-11-13 15:59:57.820,1.801,0.00,0.60,86.50,169.28,1.54,0.04,0.79,-0.064,-150.35,4.86,-15.90,1,conic
2025-11-13 15:59:59.035,3.016,0.40,2.40,77.10,167.73,4.10,0.11,2.10,-0.170,-32.68,0.00,0.00,0,conic
2025-11-13 15:59:59.654,3.636,0.60,3.20,73.00,167.03,5.13,0.13,2.63,-0.213,-28.73,0.00,0.00,0,conic
2025-11-13 16:00:00.026,4.007,1.00,4.10,68.30,166.12,6.23,0.16,3.19,-0.258,-24.16,0.00,0.00,0,conic
2025-11-13 16:00:00.429,4.410,1.40,5.10,63.40,165.13,3.09,0.08,1.58,-0.128,-179.57,-10.94,-19.34,1,conic
2025-11-13 16:00:01.503,5.484,3.20,7.50,48.00,162.17,4.98,4.00,4.49,-0.042,-4.18,0.00,0.00,0,conic
2025-11-13 16:00:01.954,5.936,3.70,8.00,44.30,161.47,5.30,4.70,5.00,-0.025,-0.48,0.00,0.00,0,conic
2025-11-13 16:00:02.808,6.789,5.20,9.40,42.90,159.42,4.93,6.07,5.50,0.048,0.93,0.00,0.00,0,conic
2025-11-13 16:00:03.172,7.153,7.70,11.60,42.30,156.09,5.03,6.97,6.00,0.083,1.58,0.00,0.00,0,conic
2025-11-13 16:00:03.537,7.518,8.80,12.70,43.00,154.53,5.02,0.13,2.57,-0.208,-134.93,-1.20,-7.69,1,conic
2025-11-13 16:00:04.074,8.055,11.10,15.00,44.90,151.28,7.65,6.35,7.00,-0.055,-1.06,0.00,0.00,0,conic
2025-11-13 16:00:04.435,8.416,11.70,15.50,41.10,150.50,5.79,0.15,2.97,-0.240,-114.84,4.04,-31.28,2,conic
2025-11-13 16:00:04.742,8.723,13.10,16.60,38.20,148.73,4.43,11.49,7.96,0.300,5.73,0.00,0.00,0,conic
2025-11-13 16:00:05.007,8.988,14.00,17.30,35.50,147.60,4.00,11.83,7.91,0.333,8.48,0.00,0.00,0,conic
2025-11-13 16:00:05.559,9.540,16.40,19.10,39.40,144.62,5.56,11.38,8.47,0.247,4.73,0.00,0.00,0,conic
2025-11-13 16:00:05.915,9.896,18.60,21.30,46.90,141.51,10.71,7.27,8.99,-0.146,-2.79,0.00,0.00,0,conic
2025-11-13 16:00:06.281,10.262,21.00,24.20,53.30,137.77,6.18,0.16,3.17,-0.256,-133.61,0.19,-7.78,1,conic
2025-11-13 16:00:07.360,11.341,26.90,30.70,44.50,129.01,9.01,7.99,8.50,-0.043,-0.83,0.00,0.00,0,conic
2025-11-13 16:00:07.799,11.780,28.40,32.00,38.20,127.03,5.56,12.35,8.96,0.289,5.52,0.00,0.00,0,conic
2025-11-13 16:00:08.488,12.469,31.70,34.40,37.00,122.99,5.14,13.72,9.43,0.365,6.97,0.00,0.00,0,conic
2025-11-13 16:00:08.758,12.739,34.60,37.10,44.60,119.02,8.36,7.63,8.00,-0.031,-0.59,0.00,0.00,0,conic
2025-11-13 16:00:09.025,13.006,36.20,38.80,49.40,116.69,11.81,5.11,8.46,-0.285,-5.45,0.00,0.00,0,conic
2025-11-13 16:00:09.382,13.363,38.30,41.30,50.90,113.45,11.88,4.00,7.94,-0.335,-7.12,0.00,0.00,0,conic
2025-11-13 16:00:09.833,13.815,40.20,43.50,46.30,110.55,10.13,6.85,8.49,-0.139,-2.66,0.00,0.00,0,conic
2025-11-13 16:00:10.243,14.224,42.80,45.80,37.50,107.08,6.95,0.18,3.56,-0.288,-118.45,0.30,-21.26,2,conic
2025-11-13 16:00:10.601,14.582,45.10,47.40,33.70,104.32,4.00,14.70,9.35,0.455,10.24,0.00,0.00,0,conic
2025-11-13 16:00:11.051,15.032,46.20,48.00,28.50,103.11,4.00,15.26,9.63,0.479,15.63,0.00,0.00,0,conic
2025-11-13 16:00:11.677,15.659,50.80,50.90,39.00,97.79,6.89,14.01,10.45,0.303,5.79,0.00,0.00,0,conic
2025-11-13 16:00:12.083,16.064,53.50,53.50,49.60,94.05,6.18,0.16,3.17,-0.256,-134.16,-0.74,-18.51,1,conic
2025-11-13 16:00:12.356,16.337,55.50,56.30,56.20,90.65,11.67,4.00,7.83,-0.326,-11.74,0.00,0.00,0,conic
2025-11-13 16:00:12.669,16.650,56.80,58.20,58.10,88.40,12.50,4.00,8.25,-0.362,-13.93,0.00,0.00,0,conic
2025-11-13 16:00:13.259,17.240,58.80,60.90,49.70,85.08,12.58,5.32,8.95,-0.309,-5.90,0.00,0.00,0,conic
2025-11-13 16:00:13.526,17.507,61.10,63.20,41.30,81.83,7.98,11.00,9.49,0.128,2.45,0.00,0.00,0,conic
2025-11-13 16:00:13.831,17.812,63.40,65.10,35.00,78.86,4.00,11.81,7.90,0.332,8.91,0.00,0.00,0,conic
2025-11-13 16:00:14.331,18.312,66.70,67.60,37.80,75.67,4.00,12.86,8.43,0.377,7.34,0.00,0.00,0,conic
2025-11-13 16:00:14.784,18.765,69.40,70.20,47.70,71.00,11.07,6.90,8.98,-0.178,-3.40,0.00,0.00,0,conic
2025-11-13 16:00:15.053,19.034,70.70,71.80,53.30,68.95,14.76,4.00,9.38,-0.458,-9.19,0.00,0.00,0,conic
2025-11-13 16:00:15.323,19.305,72.00,73.70,55.70,66.70,7.72,0.20,3.96,-0.320,-133.33,0.57,-8.59,1,conic
2025-11-13 16:00:15.587,19.569,73.70,75.90,48.50,63.95,13.63,7.28,10.46,-0.270,-5.16,0.00,0.00,0,conic
2025-11-13 16:00:16.092,20.073,75.00,77.20,40.80,62.11,6.46,9.53,7.99,0.130,2.49,0.00,0.00,0,conic
2025-11-13 16:00:16.585,20.566,79.60,80.50,31.70,56.51,4.00,12.61,8.30,0.366,12.35,0.00,0.00,0,conic
2025-11-13 16:00:16.940,20.921,81.90,82.00,33.50,53.81,4.00,13.66,8.83,0.411,11.11,0.00,0.00,0,conic
2025-11-13 16:00:17.305,21.286,84.10,83.70,40.50,51.05,7.34,0.19,3.76,-0.304,-122.90,-0.08,-12.74,2,conic
2025-11-13 16:00:18.430,22.411,90.10,92.10,68.60,40.91,13.98,4.00,8.99,-0.425,-26.00,0.00,0.00,0,conic
2025-11-13 16:00:18.834,22.815,90.80,93.70,64.60,39.31,10.73,4.00,7.36,-0.286,-23.02,0.00,0.00,0,conic
2025-11-13 16:00:19.412,23.393,92.90,97.30,52.90,35.38,12.54,4.00,8.27,-0.363,-13.43,0.00,0.00,0,conic
2025-11-13 16:00:19.734,23.715,94.70,99.40,46.60,32.66,13.81,4.01,8.91,-0.417,-7.96,0.00,0.00,0,conic
2025-11-13 16:00:20.004,23.985,96.20,100.90,41.60,30.55,10.08,5.89,7.99,-0.178,-3.40,0.00,0.00,0,conic
2025-11-13 16:00:20.314,24.296,97.80,102.30,36.20,28.43,7.41,9.59,8.50,0.093,1.77,0.00,0.00,0,conic
