timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-11-13 16:30:09.795,0.267,0.00,0.00,90.00,169.71,0.69,0.02,0.35,-0.029,-45.10,0.00,0.00,0,conic
2025-11-13 16:30:10.337,0.809,0.00,0.00,90.00,169.71,1.38,0.04,0.71,-0.057,-45.10,0.00,0.00,0,conic
2025-11-13 16:30:10.605,1.078,0.00,0.20,88.90,169.56,2.10,0.05,1.08,-0.087,-44.05,0.00,0.00,0,conic
2025-11-13 16:30:10.921,1.393,0.00,0.70,86.50,169.21,2.91,0.07,1.49,-0.121,-41.77,0.00,0.00,0,conic
2025-11-13 16:30:11.281,1.753,0.00,1.20,84.00,168.93,3.73,0.10,1.91,-0.155,-40.06,0.00,0.00,0,conic
2025-11-13 16:30:11.768,2.241,0.10,1.90,80.40,168.30,4.74,0.12,2.43,-0.196,-35.93,0.00,0.00,0,conic
2025-11-13 16:30:12.088,2.560,0.20,2.40,77.90,167.88,5.69,0.15,2.92,-0.236,-33.53,0.00,0.00,0,conic
2025-11-13 16:30:12.355,2.827,0.30,3.00,75.00,167.39,6.70,0.17,3.44,-0.278,-30.75,0.00,0.00,0,conic
2025-11-13 16:30:12.616,3.088,0.50,3.70,71.10,166.76,4.02,4.00,4.01,-0.001,-26.98,0.00,0.00,0,conic
2025-11-13 16:30:13.168,3.640,1.10,5.10,63.60,165.35,5.42,4.00,4.71,-0.060,-19.68,0.00,0.00,0,conic
2025-11-13 16:30:13.438,3.910,1.60,6.20,63.00,164.23,6.39,4.00,5.19,-0.102,-19.24,0.00,0.00,0,conic
2025-11-13 16:30:13.754,4.227,2.30,7.40,62.10,162.89,7.38,4.00,5.69,-0.144,-18.47,0.00,0.00,0,conic
2025-11-13 16:30:14.071,4.543,3.10,8.90,60.50,161.28,8.43,4.00,6.21,-0.188,-17.06,0.00,0.00,0,conic
2025-11-13 16:30:14.566,5.038,4.20,10.80,57.70,159.18,9.55,4.00,6.78,-0.236,-14.49,0.00,0.00,0,conic
2025-11-13 16:30:14.956,5.428,5.70,12.90,52.90,156.65,9.39,5.38,7.39,-0.171,-9.87,0.00,0.00,0,conic
2025-11-13 16:30:15.241,5.713,7.00,14.40,48.90,154.67,9.16,6.75,7.96,-0.103,-5.95,0.00,0.00,0,conic
2025-11-13 16:30:15.547,6.019,8.40,15.90,45.60,152.63,9.04,7.94,8.49,-0.047,-2.70,0.00,0.00,0,conic
2025-11-13 16:30:16.005,6.477,10.60,18.00,43.20,149.58,9.06,8.94,9.00,-0.005,-0.32,0.00,0.00,0,conic
2025-11-13 16:30:16.411,6.883,13.30,20.60,42.10,145.84,9.35,9.65,9.50,0.013,0.76,0.00,0.00,0,conic
2025-11-13 16:30:16.681,7.154,15.20,22.30,41.80,143.29,9.78,10.22,10.00,0.019,1.07,0.00,0.00,0,conic
2025-11-13 16:30:16.991,7.463,17.20,24.20,41.90,140.53,10.30,10.69,10.50,0.017,0.96,0.00,0.00,0,conic
2025-11-13 16:30:17.489,7.961,19.60,26.30,42.40,137.34,7.90,8.10,8.00,0.009,0.50,0.00,0.00,0,conic
2025-11-13 16:30:17.893,8.365,23.80,30.30,42.70,131.54,8.47,8.53,8.50,0.003,0.17,0.00,0.00,0,conic
