ts,x,y,theta,cmd_vl,cmd_vr,acc_rms,ir_max,bumps,batt
2025-10-23T18:21:30,0.0,0.0,89.9,0.0,0.0,0.0,465,0,"(16205, 100)"
2025-10-23T18:21:30,0.0,0.0,89.9,0.0,0.0,0.0,468,0,"(16205, 100)"
2025-10-23T18:21:31,0.0,0.0,89.9,0.0,0.0,0.0,466,0,"(16205, 100)"
2025-10-23T18:21:31,0.0,0.0,89.9,0.0,0.0,0.0,463,0,"(16205, 100)"
2025-10-23T18:21:32,0.0,0.0,89.9,0.0,0.0,0.0,464,0,"(16205, 100)"
2025-10-23T18:21:33,0.0,0.0,89.9,0.0,0.0,0.0,467,0,"(16205, 100)"
2025-10-23T18:21:34,0.0,0.0,89.9,0.0,0.0,0.0,469,0,"(16205, 100)"
2025-10-23T18:21:34,0.0,0.0,89.9,0.0,0.0,0.0,458,0,"(16205, 100)"
2025-10-23T18:21:35,0.0,0.0,89.9,0.0,0.0,0.0,460,0,"(16205, 100)"
2025-10-23T18:21:36,0.0,0.0,89.9,0.0,0.0,0.0,458,0,"(16205, 100)"
2025-10-23T18:21:36,0.0,0.0,89.9,0.0,0.0,0.0,462,0,"(16205, 100)"
2025-10-23T18:21:37,0.0,0.0,89.9,0.0,0.0,0.0,467,0,"(16205, 100)"
2025-10-23T18:21:38,0.0,0.0,89.9,0.0,0.0,0.0,467,0,"(16205, 100)"
2025-10-23T18:21:39,0.0,0.0,89.9,0.0,0.0,0.0,461,0,"(16205, 100)"
2025-10-23T18:21:39,0.0,0.0,89.9,0.0,0.0,0.0,464,0,"(16205, 100)"
2025-10-23T18:21:40,0.0,0.0,89.9,0.0,0.0,0.0,463,0,"(16205, 100)"
2025-10-23T18:21:41,0.0,0.0,89.9,0.0,0.0,0.0,467,0,"(16205, 100)"
2025-10-23T18:21:41,0.0,0.0,89.9,0.0,0.0,0.0,461,0,"(16205, 100)"
2025-10-23T18:21:42,0.0,0.0,90.0,0.0,0.0,0.0,456,0,"(16205, 100)"
2025-10-23T18:21:43,0.0,-0.6,89.9,0.0,0.0,0.0,631,0,"(16205, 100)"
2025-10-23T18:21:43,0.0,-3.4,89.8,0.0,0.0,0.0,332,0,"(16205, 100)"
2025-10-23T18:21:44,0.0,-6.7,90.1,0.0,0.0,0.0,204,0,"(16205, 100)"
2025-10-23T18:21:45,0.0,-9.5,89.9,0.0,0.0,0.0,146,0,"(16205, 100)"
2025-10-23T18:21:45,0.0,-12.4,89.8,0.0,0.0,0.0,118,0,"(16205, 100)"
2025-10-23T18:21:46,0.0,-15.4,89.7,0.0,0.0,0.0,98,0,"(16159, 100)"
2025-10-23T18:21:47,-0.1,-18.5,89.8,0.0,0.0,0.0,94,0,"(16159, 100)"
2025-10-23T18:21:47,-0.1,-21.4,89.8,0.0,0.0,0.0,138,0,"(16159, 100)"
2025-10-23T18:21:48,-0.1,-24.3,89.8,0.0,0.0,0.0,75,0,"(16159, 100)"
2025-10-23T18:21:49,-0.1,-27.1,89.8,0.0,0.0,0.0,65,0,"(16156, 100)"
