ts,x,y,theta,cmd_vl,cmd_vr,acc_rms,ir_max,bumps,batt
2025-10-23T17:35:52,-0.5,-28.7,343.2,0.0,0.0,0.0,18,0,"(16321, 100)"
2025-10-23T17:35:52,-0.1,-27.9,284.0,0.0,0.0,0.0,21,0,"(16321, 100)"
2025-10-23T17:35:53,0.0,0.0,89.9,0.0,0.0,0.0,21,0,"(16321, 100)"
2025-10-23T17:35:54,0.0,0.0,90.0,0.0,0.0,0.0,20,0,"(16321, 100)"
2025-10-23T17:35:54,0.0,0.0,90.0,0.0,0.0,0.0,20,0,"(16321, 100)"
2025-10-23T17:35:55,0.0,0.0,90.0,0.0,0.0,0.0,20,0,"(16321, 100)"
2025-10-23T17:35:56,0.0,0.0,90.0,0.0,0.0,0.0,18,0,"(16321, 100)"
2025-10-23T17:35:57,0.0,0.0,90.0,0.0,0.0,0.0,21,0,"(16321, 100)"
2025-10-23T17:35:57,0.0,0.0,90.0,0.0,0.0,0.0,17,0,"(16321, 100)"
2025-10-23T17:35:58,0.0,0.0,90.0,0.0,0.0,0.0,20,0,"(16321, 100)"
2025-10-23T17:35:59,0.0,0.0,90.0,0.0,0.0,0.0,21,0,"(16321, 100)"
2025-10-23T17:36:00,0.0,0.0,90.0,0.0,0.0,0.0,20,0,"(16321, 100)"
2025-10-23T17:36:00,0.0,0.0,90.0,15.0,15.0,0.0,16,0,"(16321, 100)"
2025-10-23T17:36:01,0.0,0.9,89.9,15.0,15.0,0.0,22,0,"(16321, 100)"
2025-10-23T17:36:02,0.0,11.6,89.8,15.0,15.0,0.0,22,0,"(16321, 100)"
2025-10-23T17:36:03,0.0,22.9,89.9,15.0,15.0,0.0,20,0,"(16317, 100)"
2025-10-23T17:36:03,0.0,34.2,89.9,15.0,15.0,0.0,20,0,"(16317, 100)"
2025-10-23T17:36:04,0.0,45.4,90.0,15.0,15.0,0.0,20,0,"(16317, 100)"
2025-10-23T17:36:05,-0.1,57.5,90.1,15.0,15.0,0.0,22,0,"(16317, 100)"
2025-10-23T17:36:06,-0.2,68.0,90.1,15.0,15.0,0.0,18,0,"(16317, 100)"
2025-10-23T17:36:07,-0.4,80.6,90.3,-10.0,10.0,0.0,20,0,"(16317, 100)"
2025-10-23T17:36:07,-0.3,81.6,123.4,-10.0,10.0,0.0,26,0,"(16317, 100)"
2025-10-23T17:36:08,-0.1,81.7,159.9,15.0,15.0,0.0,22,0,"(16317, 100)"
2025-10-23T17:36:09,-3.0,81.3,193.5,15.0,15.0,0.0,24,0,"(16317, 100)"
2025-10-23T17:36:10,-13.9,78.4,193.6,15.0,15.0,0.0,20,0,"(16317, 100)"
2025-10-23T17:36:10,-25.3,75.5,193.5,15.0,15.0,0.0,25,0,"(16317, 100)"
2025-10-23T17:36:11,-36.2,72.7,193.6,15.0,15.0,0.0,23,0,"(16317, 100)"
2025-10-23T17:36:12,-47.2,70.0,193.6,15.0,15.0,0.0,21,0,"(16317, 100)"
2025-10-23T17:36:13,-58.8,67.0,193.6,15.0,15.0,0.0,26,0,"(16317, 100)"
2025-10-23T17:36:14,-70.4,64.0,193.5,15.0,15.0,0.0,27,0,"(16317, 100)"
2025-10-23T17:36:14,-81.4,61.2,193.6,0.0,0.0,0.0,28,0,"(16317, 100)"
2025-10-23T17:36:15,-91.2,58.6,193.6,10.0,-10.0,0.0,29,0,"(16317, 100)"
2025-10-23T17:36:16,-91.2,58.2,171.5,10.0,-10.0,0.0,22,0,"(16317, 100)"
2025-10-23T17:36:16,-91.4,57.6,137.1,0.0,0.0,0.0,23,0,"(16317, 100)"
2025-10-23T17:36:17,-91.5,57.1,105.2,15.0,15.0,0.0,26,0,"(16317, 100)"
2025-10-23T17:36:18,-93.2,63.1,105.4,15.0,15.0,0.0,28,0,"(16317, 100)"
2025-10-23T17:36:19,-96.6,74.6,105.6,-10.0,10.0,0.0,29,0,"(16317, 100)"
2025-10-23T17:36:20,-96.7,74.9,108.2,-10.0,10.0,0.0,20,0,"(16317, 100)"
2025-10-23T17:36:20,-96.5,75.4,145.2,15.0,15.0,0.0,23,0,"(16317, 100)"
2025-10-23T17:36:21,-99.0,76.4,174.3,15.0,15.0,0.0,24,0,"(16317, 100)"
2025-10-23T17:36:22,-109.8,77.4,174.5,15.0,15.0,0.0,25,0,"(16317, 100)"
2025-10-23T17:36:23,-120.3,78.6,174.0,15.0,15.0,0.0,27,0,"(16317, 100)"
2025-10-23T17:36:23,-131.6,79.7,174.3,15.0,15.0,0.0,27,0,"(16317, 100)"
2025-10-23T17:36:24,-141.7,80.7,174.3,0.0,0.0,0.0,26,0,"(16317, 100)"
2025-10-23T17:36:25,-148.3,81.3,174.2,0.0,0.0,0.0,25,0,"(16317, 100)"
2025-10-23T17:36:36,-148.3,81.3,174.3,0.0,0.0,0.0,29,0,"(16317, 100)"
