ts,x,y,theta,cmd_vl,cmd_vr,acc_rms,ir_max,bumps,batt
2025-10-23T17:41:02,0.0,0.0,89.9,0.0,0.0,0.0,391,0,"(16301, 100)"
2025-10-23T17:41:02,0.0,0.0,89.9,0.0,0.0,0.0,389,0,"(16301, 100)"
2025-10-23T17:41:03,0.0,0.0,89.9,0.0,0.0,0.0,390,0,"(16301, 100)"
2025-10-23T17:41:03,0.0,0.0,89.9,0.0,0.0,0.0,390,0,"(16302, 100)"
2025-10-23T17:41:04,0.0,0.0,89.9,0.0,0.0,0.0,391,0,"(16302, 100)"
2025-10-23T17:41:05,0.0,0.0,89.9,0.0,0.0,0.0,391,0,"(16302, 100)"
2025-10-23T17:41:06,0.0,0.0,89.9,0.0,0.0,0.0,387,0,"(16302, 100)"
2025-10-23T17:41:06,0.0,0.0,89.9,0.0,0.0,0.0,392,0,"(16302, 100)"
2025-10-23T17:41:07,0.0,0.0,89.9,0.0,0.0,0.0,384,0,"(16302, 100)"
2025-10-23T17:41:08,0.0,0.0,89.9,0.0,0.0,0.0,387,0,"(16302, 100)"
2025-10-23T17:41:09,0.0,0.0,89.9,0.0,0.0,0.0,390,0,"(16302, 100)"
2025-10-23T17:41:09,0.0,0.0,89.9,0.0,0.0,0.0,529,0,"(16302, 100)"
2025-10-23T17:41:10,0.0,-3.1,89.7,0.0,0.0,0.0,329,0,"(16302, 100)"
2025-10-23T17:41:11,0.0,-6.6,89.4,0.0,0.0,0.0,191,0,"(16302, 100)"
2025-10-23T17:41:11,0.0,-10.2,89.6,0.0,0.0,0.0,124,0,"(16302, 100)"
2025-10-23T17:41:12,0.0,-13.0,89.9,0.0,0.0,0.0,113,0,"(16302, 100)"
2025-10-23T17:41:13,0.0,-16.1,89.9,0.0,0.0,0.0,96,0,"(16302, 100)"
2025-10-23T17:41:13,0.0,-19.2,89.7,0.0,0.0,0.0,81,0,"(16254, 100)"
2025-10-23T17:41:14,0.0,-22.2,89.5,0.0,0.0,0.0,72,0,"(16254, 100)"
2025-10-23T17:41:14,0.0,-25.4,89.4,0.0,0.0,0.0,71,0,"(16254, 100)"
2025-10-23T17:41:15,-0.1,-28.0,89.4,0.0,0.0,0.0,67,0,"(16254, 100)"
2025-10-23T17:41:16,-0.1,-30.0,88.3,0.0,0.0,0.0,61,0,"(16254, 100)"
2025-10-23T17:41:16,-0.5,-29.9,25.7,0.0,0.0,0.0,41,0,"(16226, 100)"
2025-10-23T17:41:17,-0.7,-28.8,315.8,0.0,0.0,0.0,21,0,"(16226, 100)"
2025-10-23T17:41:18,-0.2,-28.3,269.3,0.0,0.0,0.0,21,0,"(16226, 100)"
2025-10-23T17:41:19,0.0,0.0,89.9,0.0,0.0,0.0,21,0,"(16226, 100)"
2025-10-23T17:41:19,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16226, 100)"
2025-10-23T17:41:20,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16226, 100)"
2025-10-23T17:41:21,0.0,0.0,89.9,0.0,0.0,0.0,16,0,"(16226, 100)"
2025-10-23T17:41:22,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16226, 100)"
2025-10-23T17:41:22,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16226, 100)"
2025-10-23T17:41:23,0.0,0.0,89.9,0.0,0.0,0.0,18,0,"(16226, 100)"
2025-10-23T17:41:24,0.0,0.0,89.9,0.0,0.0,0.0,18,0,"(16226, 100)"
2025-10-23T17:41:25,0.0,0.0,89.9,0.0,0.0,0.0,20,0,"(16226, 100)"
2025-10-23T17:41:26,0.0,0.0,89.9,0.0,0.0,0.0,21,0,"(16226, 100)"
2025-10-23T17:41:27,0.0,0.0,89.9,13.158963886061056,16.841036113938944,0.0,20,0,"(16226, 100)"
2025-10-23T17:41:28,-1.0,13.2,97.8,13.26132491324523,16.73867508675477,0.0,16,0,"(16226, 100)"
2025-10-23T17:41:29,-4.3,27.3,106.6,13.367997849376055,16.632002150623947,0.0,18,0,"(16238, 100)"
2025-10-23T17:41:30,-9.7,40.3,114.7,13.541856680469554,16.458143319530446,0.0,19,0,"(16238, 100)"
2025-10-23T17:41:31,-16.5,52.1,121.9,13.541856680469554,16.458143319530446,0.0,22,0,"(16238, 100)"
2025-10-23T17:41:32,-23.7,61.8,127.8,13.541856680469554,16.458143319530446,0.0,24,0,"(16238, 100)"
2025-10-23T17:41:32,-30.7,69.8,132.8,13.541856680469554,16.458143319530446,0.0,28,0,"(16238, 100)"
2025-10-23T17:41:33,-38.5,77.2,137.9,13.541856680469554,16.458143319530446,0.0,32,0,"(16238, 100)"
2025-10-23T17:41:34,-47.5,84.4,143.4,13.541856680469554,16.458143319530446,0.0,119,0,"(16238, 100)"
2025-10-23T17:41:35,-56.1,89.9,148.5,13.541856680469554,16.458143319530446,0.0,436,0,"(16238, 100)"
2025-10-23T17:41:36,-65.2,94.7,153.3,13.541856680469554,16.458143319530446,0.0,1746,0,"(16238, 100)"
2025-10-23T17:41:36,-77.4,99.9,159.3,13.541856680469554,16.458143319530446,0.0,3060,1,"(16238, 100)"
2025-10-23T17:41:37,-86.3,102.8,163.3,13.541856680469554,16.458143319530446,0.0,20,0,"(16203, 100)"
2025-10-23T17:41:50,-98.8,105.6,169.3,13.541856680469554,16.458143319530446,0.0,,0,"(0, 0)"
2025-10-23T17:42:10,,,,13.541856680469554,16.458143319530446,0.0,,0,"(0, 0)"
2025-10-23T17:42:30,,,,13.541856680469554,16.458143319530446,0.0,,0,"(0, 0)"
2025-10-23T17:42:50,,,,13.541856680469554,16.458143319530446,0.0,,0,"(0, 0)"
2025-10-23T17:43:10,,,,13.541856680469554,16.458143319530446,0.0,,0,"(0, 0)"
2025-10-23T17:43:30,,,,13.541856680469554,16.458143319530446,0.0,,0,"(0, 0)"
