ts,x,y,theta,cmd_vl,cmd_vr,acc_rms,ir_max,bumps,batt
2025-10-23T18:05:09,-118.6,27.7,156.6,6.0,2.0,0.0,25,0,"(16201, 100)"
2025-10-23T18:05:10,-123.8,30.9,141.6,6.0,2.0,0.0,24,0,"(16201, 100)"
2025-10-23T18:05:11,-128.1,35.2,126.5,6.0,2.0,0.0,26,0,"(16201, 100)"
2025-10-23T18:05:12,-131.0,40.2,112.7,6.0,2.0,0.0,23,0,"(16201, 100)"
2025-10-23T18:05:13,-132.6,46.4,97.0,6.0,2.0,0.0,21,0,"(16201, 100)"
2025-10-23T18:05:14,-132.4,53.1,80.4,6.0,2.0,0.0,24,0,"(16201, 100)"
2025-10-23T18:05:15,-130.9,58.4,67.1,6.0,2.0,0.0,56,0,"(16201, 100)"
2025-10-23T18:05:17,-127.3,64.4,50.5,3.5999999999999996,2.0,0.0,106,0,"(16201, 100)"
2025-10-23T18:05:18,-124.2,67.8,43.0,3.5999999999999996,2.0,0.0,561,0,"(16201, 100)"
2025-10-23T18:05:19,-120.9,70.6,37.2,0.0,0.0,0.0,1356,0,"(16201, 100)"
2025-10-23T18:05:20,-120.1,71.2,44.5,0.0,0.0,0.0,1047,0,"(16201, 100)"
2025-10-23T18:05:21,-119.5,71.2,71.5,0.0,0.0,0.0,1052,0,"(16201, 100)"
2025-10-23T18:05:22,-119.4,71.1,77.5,0.0,0.0,0.0,1774,0,"(16201, 100)"
2025-10-23T18:05:23,-118.8,71.2,107.8,0.0,0.0,0.0,1796,0,"(16201, 100)"
2025-10-23T18:05:23,-118.8,71.2,110.8,0.0,0.0,0.0,21,0,"(16201, 100)"
2025-10-23T18:05:24,-118.5,71.7,143.5,0.0,0.0,0.0,27,0,"(16201, 100)"
2025-10-23T18:05:25,-118.5,71.7,143.5,0.0,0.0,0.0,28,0,"(16201, 100)"
2025-10-23T18:05:26,-118.6,72.0,178.6,0.0,0.0,0.0,25,0,"(16201, 100)"
2025-10-23T18:05:27,-118.8,72.1,179.0,0.0,0.0,0.0,23,0,"(16201, 100)"
2025-10-23T18:05:28,-119.1,72.3,214.7,0.0,0.0,0.0,25,0,"(16201, 100)"
2025-10-23T18:05:29,-119.2,72.3,214.7,0.0,0.0,0.0,26,0,"(16201, 100)"
2025-10-23T18:05:30,-119.2,72.4,220.7,0.0,0.0,0.0,43,0,"(16201, 100)"
2025-10-23T18:05:31,-119.5,72.4,250.3,2.0,2.0,0.0,37,0,"(16201, 100)"
2025-10-23T18:05:32,-119.9,71.2,250.4,2.0,2.0,0.0,41,0,"(16201, 100)"
2025-10-23T18:05:33,-121.0,68.2,250.4,3.5999999999999996,2.0,0.0,42,0,"(16201, 100)"
2025-10-23T18:05:34,-122.4,64.9,245.1,3.5999999999999996,2.0,0.0,74,0,"(16201, 100)"
2025-10-23T18:05:50,-124.4,61.2,238.8,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:06:10,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:06:30,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:06:50,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:07:10,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:07:30,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:07:50,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:08:10,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:08:30,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:08:50,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:09:10,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:09:30,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:09:50,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:10:10,,,,3.5999999999999996,2.0,0.0,,0,"(0, 0)"
