ts,x,y,theta,cmd_vl,cmd_vr,acc_rms,ir_max,bumps,batt
2025-10-23T18:24:54,0.0,0.0,89.9,0.0,0.0,0.0,437,0,"(16189, 100)"
2025-10-23T18:24:55,0.0,0.0,89.9,0.0,0.0,0.0,426,0,"(16189, 100)"
2025-10-23T18:24:55,0.0,0.0,89.9,0.0,0.0,0.0,432,0,"(16189, 100)"
2025-10-23T18:24:56,0.0,0.0,89.9,0.0,0.0,0.0,436,0,"(16189, 100)"
2025-10-23T18:24:56,0.0,0.0,89.9,0.0,0.0,0.0,435,0,"(16189, 100)"
2025-10-23T18:24:57,0.0,0.0,89.9,0.0,0.0,0.0,436,0,"(16189, 100)"
2025-10-23T18:24:58,0.0,0.0,89.9,0.0,0.0,0.0,436,0,"(16189, 100)"
2025-10-23T18:24:59,0.0,0.0,89.9,0.0,0.0,0.0,433,0,"(16189, 100)"
2025-10-23T18:24:59,0.0,0.0,89.9,0.0,0.0,0.0,429,0,"(16189, 100)"
2025-10-23T18:25:00,0.0,0.0,89.9,0.0,0.0,0.0,433,0,"(16189, 100)"
2025-10-23T18:25:01,0.0,0.0,89.9,0.0,0.0,0.0,402,0,"(16189, 100)"
2025-10-23T18:25:02,0.0,-2.0,89.9,0.0,0.0,0.0,457,0,"(16189, 100)"
2025-10-23T18:25:02,0.0,-5.6,89.6,0.0,0.0,0.0,239,0,"(16189, 100)"
2025-10-23T18:25:03,0.0,-8.9,89.7,0.0,0.0,0.0,152,0,"(16189, 100)"
2025-10-23T18:25:03,-0.1,-12.1,89.9,0.0,0.0,0.0,126,0,"(16189, 100)"
2025-10-23T18:25:04,-0.1,-15.0,90.1,0.0,0.0,0.0,105,0,"(16144, 100)"
2025-10-23T18:25:05,-0.1,-17.6,90.1,0.0,0.0,0.0,94,0,"(16144, 100)"
2025-10-23T18:25:05,0.0,-20.6,90.0,0.0,0.0,0.0,85,0,"(16144, 100)"
2025-10-23T18:25:06,0.0,-23.9,89.8,0.0,0.0,0.0,33,0,"(16144, 100)"
2025-10-23T18:25:06,0.0,-26.7,89.8,0.0,0.0,0.0,363,0,"(16141, 100)"
2025-10-23T18:25:07,0.0,-30.1,89.7,0.0,0.0,0.0,65,0,"(16141, 100)"
2025-10-23T18:25:08,0.0,-30.3,66.4,0.0,0.0,0.0,51,0,"(16141, 100)"
2025-10-23T18:25:08,-0.1,-29.9,343.8,0.0,0.0,0.0,24,0,"(16141, 100)"
2025-10-23T18:25:09,0.0,-29.7,279.8,0.0,0.0,0.0,20,0,"(16130, 100)"
2025-10-23T18:25:10,0.0,0.0,89.9,0.0,0.0,0.0,18,0,"(16130, 100)"
2025-10-23T18:25:11,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16130, 100)"
2025-10-23T18:25:11,0.0,0.0,89.9,0.0,0.0,0.0,19,0,"(16130, 100)"
2025-10-23T18:25:12,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16130, 100)"
2025-10-23T18:25:13,0.0,0.0,89.9,0.0,0.0,0.0,19,0,"(16130, 100)"
2025-10-23T18:25:14,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16130, 100)"
2025-10-23T18:25:14,0.0,0.0,89.9,0.0,0.0,0.0,20,0,"(16130, 100)"
2025-10-23T18:25:15,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16130, 100)"
2025-10-23T18:25:16,0.0,0.0,89.9,0.0,0.0,0.0,18,0,"(16130, 100)"
2025-10-23T18:25:17,0.0,0.0,89.9,0.0,0.0,0.0,21,0,"(16130, 100)"
2025-10-23T18:25:17,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16130, 100)"
2025-10-23T18:25:18,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16130, 100)"
2025-10-23T18:25:19,0.0,0.0,89.9,0.0,0.0,0.0,21,0,"(16130, 100)"
2025-10-23T18:25:20,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16130, 100)"
2025-10-23T18:25:21,0.0,0.0,89.9,0.0,0.0,0.0,20,0,"(16130, 100)"
2025-10-23T18:25:22,0.0,0.0,89.9,0.0,0.0,0.0,20,0,"(16130, 100)"
2025-10-23T18:25:22,0.0,0.0,89.9,0.0,0.0,0.0,20,0,"(16130, 100)"
2025-10-23T18:25:23,0.0,0.0,89.9,0.0,0.0,0.0,19,0,"(16130, 100)"
2025-10-23T18:25:25,0.0,0.0,89.9,6.161072423206555,9.838927576793445,0.0,20,0,"(16130, 100)"
2025-10-23T18:25:26,-0.6,7.3,97.9,6.3178362203094345,9.682163779690566,0.0,21,0,"(16130, 100)"
2025-10-23T18:25:27,-2.6,15.4,107.3,6.48282793302166,9.51717206697834,0.0,23,0,"(16130, 100)"
2025-10-23T18:25:28,-5.9,23.0,115.8,6.748258942631935,9.251741057368065,0.0,22,0,"(16130, 100)"
2025-10-23T18:25:29,-9.5,29.3,122.0,6.86657781947906,9.13342218052094,0.0,24,0,"(16130, 100)"
2025-10-23T18:25:30,-14.4,36.1,128.1,6.951201044845285,9.048798955154714,0.0,28,0,"(16126, 100)"
2025-10-23T18:25:31,-20.6,42.8,134.2,7.124611973327869,8.875388026672132,0.0,35,0,"(16126, 100)"
2025-10-23T18:25:32,-27.2,48.6,139.3,7.205025134198465,8.794974865801535,0.0,46,0,"(16126, 100)"
2025-10-23T18:25:33,-33.6,53.5,142.8,7.302000083838218,8.697999916161782,0.0,75,0,"(16126, 100)"
