ts,x,y,theta,cmd_vl,cmd_vr,acc_rms,ir_max,bumps,batt
2025-10-23T17:39:09,-133.2,348.0,87.6,0.0,0.0,0.0,23,0,"(16288, 100)"
2025-10-23T17:39:18,-133.2,348.0,87.7,0.0,0.0,0.0,23,0,"(16288, 100)"
2025-10-23T17:39:19,-133.2,348.0,87.7,0.0,0.0,0.0,21,0,"(16288, 100)"
2025-10-23T17:39:20,-133.2,348.0,87.7,0.0,0.0,0.0,22,0,"(16288, 100)"
2025-10-23T17:39:21,-133.2,348.0,87.7,10.0,-10.0,0.0,24,0,"(16288, 100)"
2025-10-23T17:39:21,-133.4,348.1,75.5,10.0,-10.0,0.0,23,0,"(16288, 100)"
2025-10-23T17:39:22,-133.8,348.2,38.6,10.0,-10.0,0.0,23,0,"(16288, 100)"
2025-10-23T17:39:23,-134.1,348.5,359.9,0.0,0.0,0.0,16,0,"(16288, 100)"
2025-10-23T17:39:24,-134.2,348.8,335.7,15.0,15.0,0.0,24,0,"(16288, 100)"
2025-10-23T17:39:25,-124.4,344.3,335.5,15.0,15.0,0.0,17,0,"(16288, 100)"
2025-10-23T17:39:25,-114.4,339.8,335.7,15.0,15.0,0.0,18,0,"(16288, 100)"
2025-10-23T17:39:26,-104.2,335.3,335.5,15.0,15.0,0.0,17,0,"(16288, 100)"
2025-10-23T17:39:27,-93.2,330.4,335.9,15.0,15.0,0.0,21,0,"(16288, 100)"
2025-10-23T17:39:28,-83.6,326.2,335.9,15.0,15.0,0.0,16,0,"(16288, 100)"
2025-10-23T17:39:28,-72.0,321.1,336.1,15.0,15.0,0.0,16,0,"(16288, 100)"
2025-10-23T17:39:29,-62.6,316.9,335.8,15.0,15.0,0.0,18,0,"(16288, 100)"
2025-10-23T17:39:30,-52.1,312.2,335.9,15.0,15.0,0.0,17,0,"(16288, 100)"
2025-10-23T17:39:31,-41.9,307.8,335.9,15.0,15.0,0.0,17,0,"(16288, 100)"
2025-10-23T17:39:31,-30.9,302.8,335.7,15.0,15.0,0.0,15,0,"(16288, 100)"
2025-10-23T17:39:32,-20.6,298.2,335.8,15.0,15.0,0.0,16,0,"(16288, 100)"
2025-10-23T17:39:33,-8.9,293.0,336.0,15.0,15.0,0.0,19,0,"(16288, 100)"
2025-10-23T17:39:34,1.4,288.5,336.1,15.0,15.0,0.0,13,0,"(16288, 100)"
2025-10-23T17:39:35,11.0,284.3,336.1,15.0,15.0,0.0,16,0,"(16288, 100)"
2025-10-23T17:39:35,20.7,280.0,336.1,15.0,15.0,0.0,16,0,"(16288, 100)"
2025-10-23T17:39:36,32.5,274.9,336.0,0.0,0.0,0.0,19,0,"(16288, 100)"
2025-10-23T17:39:37,39.6,271.8,336.0,0.0,0.0,0.0,15,0,"(16288, 100)"
2025-10-23T17:39:38,39.6,271.8,336.0,0.0,0.0,0.0,18,0,"(16288, 100)"
2025-10-23T17:39:43,39.6,271.8,336.0,0.0,0.0,0.0,21,0,"(16288, 100)"
2025-10-23T17:39:44,39.6,271.8,336.1,0.0,0.0,0.0,20,0,"(16288, 100)"
2025-10-23T17:39:44,39.6,271.8,336.1,0.0,0.0,0.0,17,0,"(16288, 100)"
2025-10-23T17:39:45,39.6,271.8,336.1,0.0,0.0,0.0,20,0,"(16288, 100)"
2025-10-23T17:39:46,39.6,271.8,336.1,10.0,-10.0,0.0,17,0,"(16288, 100)"
2025-10-23T17:39:47,40.0,272.4,299.4,10.0,-10.0,0.0,47,0,"(16288, 100)"
2025-10-23T17:39:48,40.2,272.9,255.7,15.0,15.0,0.0,21,0,"(16288, 100)"
2025-10-23T17:39:49,37.5,268.2,239.3,15.0,15.0,0.0,28,0,"(16288, 100)"
2025-10-23T17:39:49,31.4,257.6,239.8,15.0,15.0,0.0,26,0,"(16288, 100)"
2025-10-23T17:39:50,25.3,247.1,239.7,15.0,15.0,0.0,25,0,"(16288, 100)"
2025-10-23T17:39:51,19.6,237.1,239.7,15.0,15.0,0.0,24,0,"(16288, 100)"
2025-10-23T17:39:52,15.7,225.6,254.2,15.0,15.0,0.0,27,0,"(16288, 100)"
2025-10-23T17:39:52,13.0,215.5,254.2,15.0,15.0,0.0,24,0,"(16288, 100)"
2025-10-23T17:39:53,10.1,204.8,254.2,15.0,15.0,0.0,27,0,"(16288, 100)"
2025-10-23T17:39:54,7.2,194.0,254.3,15.0,15.0,0.0,29,0,"(16288, 100)"
2025-10-23T17:39:55,4.6,184.2,254.2,15.0,15.0,0.0,29,0,"(16288, 100)"
2025-10-23T17:39:55,1.8,173.5,254.4,15.0,15.0,0.0,29,0,"(16288, 100)"
2025-10-23T17:39:56,-1.2,162.2,254.2,15.0,15.0,0.0,27,0,"(16288, 100)"
2025-10-23T17:39:57,-3.9,152.0,254.5,5.0,25.0,0.0,27,0,"(16288, 100)"
2025-10-23T17:39:58,-5.8,140.2,276.9,15.0,15.0,0.0,24,0,"(16288, 100)"
2025-10-23T17:39:59,-4.0,129.1,279.1,15.0,15.0,0.0,22,0,"(16288, 100)"
2025-10-23T17:39:59,-2.0,118.0,279.0,15.0,15.0,0.0,21,0,"(16288, 100)"
2025-10-23T17:40:00,-0.2,107.8,279.0,25.0,5.0,0.0,33,0,"(16288, 100)"
2025-10-23T17:40:01,1.1,94.4,261.3,15.0,15.0,0.0,24,0,"(16288, 100)"
2025-10-23T17:40:02,-0.9,81.9,259.6,15.0,15.0,0.0,28,0,"(16288, 100)"
2025-10-23T17:40:02,-2.9,70.1,259.8,15.0,15.0,0.0,29,0,"(16288, 100)"
2025-10-23T17:40:03,-3.5,59.1,280.4,15.0,15.0,0.0,29,0,"(16288, 100)"
2025-10-23T17:40:04,-1.3,46.6,279.5,15.0,15.0,0.0,33,0,"(16288, 100)"
2025-10-23T17:40:05,0.7,34.9,279.5,15.0,15.0,0.0,35,0,"(16288, 100)"
2025-10-23T17:40:06,3.2,20.7,279.7,0.0,0.0,0.0,50,0,"(16288, 100)"
2025-10-23T17:40:07,4.4,14.4,254.7,15.0,15.0,0.0,53,0,"(16288, 100)"
2025-10-23T17:40:08,3.5,11.3,254.2,0.0,0.0,0.0,68,0,"(16288, 100)"
2025-10-23T17:40:09,2.1,6.1,254.6,0.0,0.0,0.0,70,0,"(16288, 100)"
2025-10-23T17:40:09,0.6,0.3,254.9,15.0,15.0,0.0,77,0,"(16288, 100)"
2025-10-23T17:40:10,-0.1,-2.6,255.1,0.0,0.0,0.0,95,0,"(16288, 100)"
2025-10-23T17:40:11,-1.4,-7.9,255.0,0.0,0.0,0.0,64,0,"(16288, 100)"
2025-10-23T17:40:12,-1.6,-8.0,269.9,0.0,0.0,0.0,84,0,"(16288, 100)"
2025-10-23T17:40:13,-1.6,-8.0,269.9,0.0,0.0,0.0,85,0,"(16288, 100)"
2025-10-23T17:40:13,-1.6,-12.4,270.2,0.0,0.0,0.0,103,0,"(16288, 100)"
2025-10-23T17:40:14,-1.6,-12.4,270.2,0.0,0.0,0.0,104,0,"(16288, 100)"
2025-10-23T17:40:15,-1.6,-12.4,270.2,0.0,0.0,0.0,100,0,"(16288, 100)"
2025-10-23T17:40:16,-1.6,-12.4,270.2,0.0,0.0,0.0,105,0,"(16288, 100)"
2025-10-23T17:40:16,-1.3,-12.3,244.9,0.0,0.0,0.0,199,0,"(16288, 100)"
2025-10-23T17:40:17,-1.3,-12.3,245.1,0.0,0.0,0.0,85,0,"(16288, 100)"
2025-10-23T17:40:18,-3.2,-16.3,244.9,0.0,0.0,0.0,188,0,"(16288, 100)"
2025-10-23T17:40:19,-3.2,-16.3,244.9,0.0,0.0,0.0,93,0,"(16288, 100)"
2025-10-23T17:40:20,-3.2,-16.3,244.9,0.0,0.0,0.0,133,0,"(16288, 100)"
2025-10-23T17:40:21,-3.3,-16.3,260.7,0.0,0.0,0.0,134,0,"(16288, 100)"
2025-10-23T17:40:22,-3.3,-16.3,260.7,0.0,0.0,0.0,108,0,"(16288, 100)"
2025-10-23T17:40:23,-4.1,-22.3,260.7,0.0,0.0,0.0,497,0,"(16288, 100)"
2025-10-23T17:40:24,-5.3,-29.5,260.9,0.0,0.0,0.0,841,2,"(16288, 100)"
2025-10-23T17:40:24,-5.3,-29.5,260.9,0.0,0.0,0.0,842,2,"(16288, 100)"
2025-10-23T17:40:25,-5.3,-29.5,260.9,0.0,0.0,0.0,855,2,"(16288, 100)"
2025-10-23T17:40:26,-5.3,-29.5,260.9,0.0,0.0,0.0,855,2,"(16288, 100)"
2025-10-23T17:40:27,-5.3,-29.5,260.9,0.0,0.0,0.0,855,2,"(16288, 100)"
2025-10-23T17:40:27,-5.3,-29.5,260.9,0.0,0.0,0.0,856,2,"(16288, 100)"
2025-10-23T17:40:28,-5.3,-29.5,260.9,0.0,0.0,0.0,858,2,"(16288, 100)"
2025-10-23T17:40:29,-5.3,-29.5,260.9,0.0,0.0,0.0,851,2,"(16288, 100)"
2025-10-23T17:40:30,-5.3,-29.5,260.9,0.0,0.0,0.0,844,2,"(16288, 100)"
2025-10-23T17:40:30,-5.3,-29.5,260.9,0.0,0.0,0.0,857,2,"(16288, 100)"
2025-10-23T17:40:31,-5.3,-29.5,260.9,0.0,0.0,0.0,859,2,"(16288, 100)"
2025-10-23T17:40:32,-5.3,-29.5,260.9,0.0,0.0,0.0,845,2,"(16288, 100)"
2025-10-23T17:40:33,-5.3,-29.5,260.9,0.0,0.0,0.0,850,2,"(16288, 100)"
2025-10-23T17:40:34,-5.3,-29.5,260.9,0.0,0.0,0.0,853,2,"(16288, 100)"
2025-10-23T17:40:34,-5.3,-29.5,260.9,0.0,0.0,0.0,850,2,"(16288, 100)"
