ts,x,y,theta,cmd_vl,cmd_vr,acc_rms,ir_max,bumps,batt
2025-10-23T18:35:15,0.0,0.0,90.0,0.0,0.0,0.0,441,0,"(16678, 99)"
2025-10-23T18:35:16,0.0,0.0,90.0,0.0,0.0,0.0,442,0,"(16678, 99)"
2025-10-23T18:35:16,0.0,0.0,90.0,0.0,0.0,0.0,433,0,"(16678, 99)"
2025-10-23T18:35:17,0.0,0.0,90.0,0.0,0.0,0.0,436,0,"(16678, 99)"
2025-10-23T18:35:18,0.0,0.0,90.0,0.0,0.0,0.0,437,0,"(16678, 99)"
2025-10-23T18:35:18,0.0,0.0,90.0,0.0,0.0,0.0,437,0,"(16678, 99)"
2025-10-23T18:35:19,0.0,0.0,90.0,0.0,0.0,0.0,434,0,"(16678, 99)"
2025-10-23T18:35:20,0.0,0.0,90.0,0.0,0.0,0.0,435,0,"(16678, 99)"
2025-10-23T18:35:20,0.0,0.0,90.0,0.0,0.0,0.0,439,0,"(16678, 99)"
2025-10-23T18:35:21,0.0,0.0,90.0,0.0,0.0,0.0,440,0,"(16678, 99)"
2025-10-23T18:35:22,0.0,0.0,90.0,0.0,0.0,0.0,440,0,"(16678, 99)"
2025-10-23T18:35:22,0.0,0.0,90.0,0.0,0.0,0.0,434,0,"(16678, 99)"
2025-10-23T18:35:23,0.0,0.0,90.0,0.0,0.0,0.0,441,0,"(16678, 99)"
2025-10-23T18:35:24,0.0,0.0,90.0,0.0,0.0,0.0,437,0,"(16678, 99)"
2025-10-23T18:35:24,0.0,0.0,90.0,0.0,0.0,0.0,433,0,"(16678, 99)"
2025-10-23T18:35:25,0.0,0.0,90.0,0.0,0.0,0.0,440,0,"(16678, 99)"
2025-10-23T18:35:25,0.0,0.0,90.0,0.0,0.0,0.0,440,0,"(16678, 99)"
2025-10-23T18:35:26,0.0,0.0,90.0,0.0,0.0,0.0,441,0,"(16678, 99)"
2025-10-23T18:35:27,0.0,0.0,90.0,0.0,0.0,0.0,441,0,"(16678, 99)"
2025-10-23T18:35:27,0.0,0.0,90.0,0.0,0.0,0.0,432,0,"(16678, 99)"
2025-10-23T18:35:28,0.0,0.0,90.0,0.0,0.0,0.0,437,0,"(16678, 99)"
2025-10-23T18:35:28,0.0,0.0,90.0,0.0,0.0,0.0,433,0,"(16678, 99)"
2025-10-23T18:35:29,0.0,0.0,90.0,0.0,0.0,0.0,441,0,"(16678, 99)"
2025-10-23T18:35:30,0.0,0.0,90.0,0.0,0.0,0.0,442,0,"(16678, 99)"
2025-10-23T18:35:30,0.0,0.0,90.0,0.0,0.0,0.0,443,0,"(16678, 99)"
2025-10-23T18:35:31,0.0,0.0,90.0,0.0,0.0,0.0,438,0,"(16678, 99)"
2025-10-23T18:35:32,0.0,0.0,90.0,0.0,0.0,0.0,433,0,"(16678, 99)"
2025-10-23T18:35:32,0.0,0.0,90.0,0.0,0.0,0.0,441,0,"(16678, 99)"
2025-10-23T18:35:33,0.0,0.0,90.0,0.0,0.0,0.0,432,0,"(16678, 99)"
2025-10-23T18:35:33,0.0,0.0,90.0,0.0,0.0,0.0,432,0,"(16678, 99)"
2025-10-23T18:35:34,0.0,0.0,90.0,0.0,0.0,0.0,434,0,"(16678, 99)"
2025-10-23T18:35:35,0.0,0.0,90.0,0.0,0.0,0.0,434,0,"(16678, 99)"
2025-10-23T18:35:36,0.0,0.0,90.0,0.0,0.0,0.0,439,0,"(16678, 99)"
2025-10-23T18:35:36,0.0,0.0,90.0,0.0,0.0,0.0,442,0,"(16678, 99)"
2025-10-23T18:35:37,0.0,0.0,90.0,0.0,0.0,0.0,441,0,"(16678, 99)"
2025-10-23T18:35:37,0.0,0.0,90.0,0.0,0.0,0.0,434,0,"(16678, 99)"
2025-10-23T18:35:38,0.0,0.0,90.0,0.0,0.0,0.0,431,0,"(16678, 99)"
2025-10-23T18:35:39,0.0,0.0,90.0,0.0,0.0,0.0,432,0,"(16678, 99)"
2025-10-23T18:35:39,0.0,0.0,90.0,0.0,0.0,0.0,435,0,"(16678, 99)"
2025-10-23T18:35:40,0.0,0.0,90.0,0.0,0.0,0.0,433,0,"(16678, 99)"
2025-10-23T18:35:41,0.0,0.0,90.0,0.0,0.0,0.0,438,0,"(16678, 99)"
2025-10-23T18:35:41,0.0,0.0,90.0,0.0,0.0,0.0,441,0,"(16678, 99)"
2025-10-23T18:35:42,0.0,0.0,90.0,0.0,0.0,0.0,442,0,"(16678, 99)"
2025-10-23T18:35:43,0.0,0.0,90.0,0.0,0.0,0.0,433,0,"(16678, 99)"
2025-10-23T18:35:43,0.0,0.0,90.0,0.0,0.0,0.0,441,0,"(16678, 99)"
2025-10-23T18:35:44,0.0,0.0,90.0,0.0,0.0,0.0,433,0,"(16678, 99)"
2025-10-23T18:35:45,0.0,0.0,90.0,0.0,0.0,0.0,442,0,"(16678, 99)"
2025-10-23T18:35:45,0.0,0.0,90.0,0.0,0.0,0.0,435,0,"(16678, 99)"
2025-10-23T18:35:46,0.0,0.0,90.0,0.0,0.0,0.0,433,0,"(16678, 99)"
2025-10-23T18:35:46,0.0,0.0,90.0,0.0,0.0,0.0,434,0,"(16678, 99)"
2025-10-23T18:35:47,0.0,0.0,90.0,0.0,0.0,0.0,439,0,"(16678, 99)"
2025-10-23T18:35:48,0.0,0.0,90.0,0.0,0.0,0.0,435,0,"(16678, 99)"
2025-10-23T18:35:48,0.0,0.0,90.0,0.0,0.0,0.0,440,0,"(16678, 99)"
2025-10-23T18:35:49,0.0,0.0,89.9,0.0,0.0,0.0,426,0,"(16678, 99)"
2025-10-23T18:35:49,0.0,-1.4,89.9,0.0,0.0,0.0,575,0,"(16678, 99)"
2025-10-23T18:35:50,0.0,-3.6,90.1,0.0,0.0,0.0,365,0,"(16543, 99)"
2025-10-23T18:35:50,0.0,-6.0,90.1,0.0,0.0,0.0,249,0,"(16534, 99)"
2025-10-23T18:35:51,0.0,-8.1,89.8,0.0,0.0,0.0,193,0,"(16534, 99)"
2025-10-23T18:35:51,0.0,-10.4,89.7,0.0,0.0,0.0,154,0,"(16534, 99)"
2025-10-23T18:35:51,0.0,-12.3,89.6,0.0,0.0,0.0,134,0,"(16534, 99)"
2025-10-23T18:35:52,0.0,-14.6,89.6,0.0,0.0,0.0,120,0,"(16534, 99)"
2025-10-23T18:35:53,0.0,-17.0,89.6,0.0,0.0,0.0,105,0,"(16534, 99)"
2025-10-23T18:35:53,0.0,-19.4,89.6,0.0,0.0,0.0,98,0,"(16534, 99)"
2025-10-23T18:35:53,0.0,-21.7,89.6,0.0,0.0,0.0,86,0,"(16534, 99)"
2025-10-23T18:35:54,0.0,-23.8,89.7,0.0,0.0,0.0,80,0,"(16534, 99)"
2025-10-23T18:35:54,0.0,-26.0,89.7,0.0,0.0,0.0,78,0,"(16534, 99)"
2025-10-23T18:35:55,0.0,-27.9,89.7,0.0,0.0,0.0,70,0,"(16534, 99)"
2025-10-23T18:35:55,0.0,-29.5,89.7,0.0,0.0,0.0,75,0,"(16534, 99)"
2025-10-23T18:35:56,0.0,-29.6,61.3,0.0,0.0,0.0,71,0,"(16534, 99)"
2025-10-23T18:35:56,-0.6,-29.2,12.2,0.0,0.0,0.0,44,0,"(16482, 99)"
2025-10-23T18:35:57,-0.6,-28.4,321.7,0.0,0.0,0.0,20,0,"(16482, 99)"
2025-10-23T18:35:57,-0.3,-27.9,280.1,0.0,0.0,0.0,17,0,"(16482, 99)"
2025-10-23T18:35:58,0.0,0.0,89.9,0.0,0.0,0.0,24,0,"(16495, 99)"
2025-10-23T18:35:59,0.0,0.0,90.0,0.0,0.0,0.0,24,0,"(16495, 99)"
2025-10-23T18:35:59,0.0,0.0,90.0,0.0,0.0,0.0,23,0,"(16495, 99)"
2025-10-23T18:36:00,0.0,0.0,90.0,0.0,0.0,0.0,23,0,"(16495, 99)"
2025-10-23T18:36:01,0.0,0.0,90.0,0.0,0.0,0.0,22,0,"(16495, 99)"
2025-10-23T18:36:01,0.0,0.0,90.0,0.0,0.0,0.0,23,0,"(16495, 99)"
2025-10-23T18:36:02,0.0,0.0,90.0,0.0,0.0,0.0,20,0,"(16495, 99)"
2025-10-23T18:36:03,0.0,0.0,90.0,0.0,0.0,0.0,19,0,"(16495, 99)"
2025-10-23T18:36:03,0.0,0.0,90.0,0.0,0.0,0.0,25,0,"(16495, 99)"
2025-10-23T18:36:04,0.0,0.0,90.0,0.0,0.0,0.0,24,0,"(16495, 99)"
2025-10-23T18:36:05,0.0,0.0,90.0,0.0,0.0,0.0,23,0,"(16495, 99)"
2025-10-23T18:36:05,0.0,0.0,90.0,0.0,0.0,0.0,23,0,"(16495, 99)"
2025-10-23T18:36:06,0.0,0.0,90.0,0.0,0.0,0.0,21,0,"(16495, 99)"
2025-10-23T18:36:07,0.0,0.0,90.0,0.0,0.0,0.0,24,0,"(16495, 99)"
2025-10-23T18:36:07,0.0,0.0,90.0,0.0,0.0,0.0,24,0,"(16495, 99)"
2025-10-23T18:36:08,0.0,0.0,90.0,0.0,0.0,0.0,24,0,"(16495, 99)"
2025-10-23T18:36:08,0.0,0.0,90.0,0.0,0.0,0.0,24,0,"(16495, 99)"
2025-10-23T18:36:09,0.0,0.0,90.0,0.0,0.0,0.0,23,0,"(16495, 99)"
2025-10-23T18:36:10,0.0,0.0,90.0,0.0,0.0,0.0,22,0,"(16495, 99)"
2025-10-23T18:36:11,0.0,0.0,90.0,-18.9,26.1,0.0,27,0,"(16495, 99)"
2025-10-23T18:36:12,-1.2,2.9,184.4,13.791283383738905,-6.591283383738906,0.0,73,0,"(16435, 99)"
2025-10-23T18:36:13,-4.1,1.3,241.3,26.1,-18.9,0.0,61,0,"(16435, 99)"
2025-10-23T18:36:14,-6.2,-0.4,147.0,-3.1494111759524315,10.349411175952431,0.0,22,0,"(16435, 99)"
2025-10-23T18:36:15,-7.3,1.5,47.4,-18.9,26.1,0.0,20,0,"(16438, 99)"
2025-10-23T18:36:16,-5.5,4.7,115.3,-18.9,26.1,0.0,45,0,"(16425, 99)"
2025-10-23T18:36:17,-8.2,7.1,228.6,26.1,-18.9,0.0,84,0,"(16429, 99)"
2025-10-23T18:36:18,-10.9,4.1,209.1,26.1,-18.9,0.0,33,0,"(16420, 99)"
2025-10-23T18:36:19,-13.3,4.1,90.0,-1.9889962165456097,9.18899621654561,0.0,22,0,"(16420, 99)"
2025-10-23T18:36:21,-11.9,7.8,74.0,-18.9,26.1,0.0,24,0,"(16420, 99)"
2025-10-23T18:36:22,-12.3,11.8,176.3,9.208621117758957,-2.0086211177589575,0.0,75,0,"(16420, 99)"
2025-10-23T18:36:23,-15.8,9.8,239.8,26.1,-18.9,0.0,67,0,"(16411, 99)"
2025-10-23T18:36:24,-18.2,7.5,153.7,2.6416220567228295,4.55837794327717,0.0,31,0,"(16409, 99)"
2025-10-23T18:36:25,-19.7,9.1,58.5,-18.9,26.1,0.0,51,0,"(16418, 99)"
2025-10-23T18:36:26,-17.9,12.6,104.0,-18.9,26.1,0.0,43,0,"(16407, 99)"
2025-10-23T18:36:27,-20.1,15.2,211.7,26.1,-18.9,0.0,76,0,"(16407, 99)"
2025-10-23T18:36:28,-22.7,11.7,256.4,26.1,-18.9,0.0,79,0,"(16401, 99)"
2025-10-23T18:36:29,-24.3,9.6,157.0,25.260087096086103,-18.0600870960861,0.0,23,0,"(16401, 99)"
2025-10-23T18:36:30,-25.6,11.5,44.2,-18.9,26.1,0.0,37,0,"(16401, 99)"
2025-10-23T18:36:31,-23.1,13.3,76.7,-18.9,26.1,0.0,25,0,"(16401, 99)"
2025-10-23T18:36:32,-24.3,17.0,196.9,4.103754917814788,3.0962450821852117,0.0,74,0,"(16402, 99)"
2025-10-23T18:36:33,-27.1,14.7,241.5,26.1,-18.9,0.0,113,0,"(16389, 99)"
2025-10-23T18:36:34,-29.7,12.5,134.4,12.375582920204186,-5.175582920204187,0.0,24,0,"(16389, 99)"
2025-10-23T18:36:35,-30.6,14.7,76.7,-18.9,26.1,0.0,26,0,"(16395, 99)"
2025-10-23T18:36:36,-30.7,18.5,163.1,4.037945299285189,3.1620547007148105,0.0,90,0,"(16395, 99)"
2025-10-23T18:36:37,-34.0,18.0,235.8,26.1,-18.9,0.0,149,0,"(16395, 99)"
2025-10-23T18:36:38,-36.1,15.5,171.9,0.9422101570661483,6.257789842933851,0.0,37,0,"(16383, 99)"
2025-10-23T18:36:39,-38.1,17.1,60.2,-18.9,26.1,0.0,922,0,"(16393, 99)"
2025-10-23T18:36:41,-36.6,20.8,120.3,-7.398042698058177,13.398042698058177,0.0,652,0,"(16380, 99)"
2025-10-23T18:36:42,-39.4,22.6,225.5,25.5,-19.5,0.0,2457,0,"(16383, 99)"
2025-10-23T18:36:47,-41.0,20.3,193.8,5.600798713965304,0.39920128603469607,0.0,2444,0,"(0, 0)"
