ts,x,y,theta,cmd_vl,cmd_vr,acc_rms,ir_max,bumps,batt
2025-10-23T18:16:16,-81.2,75.4,58.4,0.0,0.0,0.0,728,0,"(16166, 100)"
2025-10-23T18:16:17,-80.7,75.6,85.2,0.0,0.0,0.0,717,0,"(16166, 100)"
2025-10-23T18:16:18,-80.7,75.6,95.3,0.0,0.0,0.0,900,0,"(16166, 100)"
2025-10-23T18:16:19,-80.6,76.1,125.3,0.0,0.0,0.0,903,0,"(16166, 100)"
2025-10-23T18:16:20,-80.5,76.1,126.6,0.0,0.0,0.0,840,0,"(16166, 100)"
2025-10-23T18:16:21,-80.4,76.8,165.9,0.0,0.0,0.0,823,0,"(16166, 100)"
2025-10-23T18:16:22,-80.4,76.8,165.9,0.0,0.0,0.0,670,0,"(16166, 100)"
2025-10-23T18:16:22,-80.4,77.8,203.7,0.0,0.0,0.0,511,0,"(16166, 100)"
2025-10-23T18:16:23,-80.5,77.9,205.9,0.0,0.0,0.0,533,0,"(16166, 100)"
2025-10-23T18:16:24,-80.7,78.1,236.7,0.0,0.0,0.0,312,0,"(16166, 100)"
2025-10-23T18:16:25,-81.1,78.2,246.4,0.0,0.0,0.0,310,0,"(16166, 100)"
2025-10-23T18:16:26,-81.1,78.2,254.9,0.0,0.0,0.0,26,0,"(16166, 100)"
2025-10-23T18:16:27,-81.2,77.8,287.1,0.0,0.0,0.0,24,0,"(16166, 100)"
2025-10-23T18:16:28,-81.2,77.7,305.7,0.0,0.0,0.0,22,0,"(16166, 100)"
2025-10-23T18:16:29,-81.3,77.2,327.8,0.0,0.0,0.0,20,0,"(16166, 100)"
2025-10-23T18:16:30,-81.4,77.1,342.2,0.0,0.0,0.0,149,0,"(16166, 100)"
2025-10-23T18:16:31,-81.3,76.4,8.4,0.0,0.0,0.0,57,0,"(16166, 100)"
2025-10-23T18:16:31,-81.4,76.4,11.6,0.0,0.0,0.0,65,0,"(16166, 100)"
2025-10-23T18:16:44,-80.9,76.1,48.8,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:17:04,,,,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:17:24,,,,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:17:44,,,,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:18:04,,,,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:18:24,,,,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:18:44,,,,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:19:04,,,,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:19:24,,,,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:19:44,,,,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:20:04,,,,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:20:24,,,,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:20:44,,,,0.0,0.0,0.0,,0,"(0, 0)"
2025-10-23T18:21:04,,,,0.0,0.0,0.0,,0,"(0, 0)"
