ts,x,y,theta,cmd_vl,cmd_vr,acc_rms,ir_max,bumps,batt
2025-10-23T18:29:41,0.0,0.0,89.9,0.0,0.0,0.0,416,0,"(16163, 100)"
2025-10-23T18:29:42,0.0,0.0,89.9,0.0,0.0,0.0,408,0,"(16163, 100)"
2025-10-23T18:29:42,0.0,0.0,89.9,0.0,0.0,0.0,405,0,"(16163, 100)"
2025-10-23T18:29:43,0.0,0.0,89.9,0.0,0.0,0.0,409,0,"(16163, 100)"
2025-10-23T18:29:43,0.0,0.0,89.9,0.0,0.0,0.0,419,0,"(16163, 100)"
2025-10-23T18:29:44,0.0,0.0,89.9,0.0,0.0,0.0,410,0,"(16163, 100)"
2025-10-23T18:29:45,0.0,0.0,89.9,0.0,0.0,0.0,406,0,"(16163, 100)"
2025-10-23T18:29:45,0.0,0.0,89.9,0.0,0.0,0.0,365,0,"(16163, 100)"
2025-10-23T18:29:46,0.0,-1.9,89.9,0.0,0.0,0.0,472,0,"(16163, 100)"
2025-10-23T18:29:46,0.0,-4.7,89.8,0.0,0.0,0.0,307,0,"(16163, 100)"
2025-10-23T18:29:47,0.0,-7.3,89.5,0.0,0.0,0.0,199,0,"(16163, 100)"
2025-10-23T18:29:47,0.0,-10.0,89.7,0.0,0.0,0.0,136,0,"(16163, 100)"
2025-10-23T18:29:48,0.0,-13.1,90.1,0.0,0.0,0.0,167,0,"(16163, 100)"
2025-10-23T18:29:48,0.0,-15.3,90.2,0.0,0.0,0.0,97,0,"(16121, 100)"
2025-10-23T18:29:49,0.0,-17.9,90.2,0.0,0.0,0.0,89,0,"(16121, 100)"
2025-10-23T18:29:49,0.0,-20.5,90.2,0.0,0.0,0.0,59,0,"(16121, 100)"
2025-10-23T18:29:50,0.0,-22.7,89.9,0.0,0.0,0.0,78,0,"(16121, 100)"
2025-10-23T18:29:51,0.0,-25.3,89.8,0.0,0.0,0.0,74,0,"(16121, 100)"
2025-10-23T18:29:51,0.0,-28.0,89.6,0.0,0.0,0.0,69,0,"(16120, 100)"
2025-10-23T18:29:52,0.0,-29.5,89.7,0.0,0.0,0.0,65,0,"(16120, 100)"
2025-10-23T18:29:56,,,,0.0,0.0,0.0,20,0,"(16109, 100)"
2025-10-23T18:29:57,0.0,0.0,89.9,0.0,0.0,0.0,17,0,"(16109, 100)"
2025-10-23T18:29:57,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16109, 100)"
2025-10-23T18:29:58,0.0,0.0,89.9,0.0,0.0,0.0,21,0,"(16109, 100)"
2025-10-23T18:29:59,0.0,0.0,89.9,0.0,0.0,0.0,17,0,"(16109, 100)"
2025-10-23T18:29:59,0.0,0.0,89.9,0.0,0.0,0.0,21,0,"(16109, 100)"
2025-10-23T18:30:00,0.0,0.0,89.9,0.0,0.0,0.0,18,0,"(16109, 100)"
2025-10-23T18:30:01,0.0,0.0,89.9,0.0,0.0,0.0,22,0,"(16109, 100)"
2025-10-23T18:30:02,0.0,0.0,89.9,7.914084981349516,8.085915018650484,0.0,19,0,"(16109, 100)"
2025-10-23T18:30:03,0.0,1.9,89.5,7.914084981349516,8.085915018650484,0.0,21,0,"(16109, 100)"
2025-10-23T18:30:04,0.1,11.5,89.4,7.9086393037116665,8.091360696288334,0.0,20,0,"(16109, 100)"
2025-10-23T18:30:05,0.2,19.5,89.5,7.906345913446933,8.093654086553066,0.0,18,0,"(16109, 100)"
2025-10-23T18:30:06,0.3,27.5,89.5,7.90053739730568,8.09946260269432,0.0,22,0,"(16109, 100)"
2025-10-23T18:30:07,0.3,35.6,89.7,7.897913778526895,8.102086221473105,0.0,19,0,"(16109, 100)"
2025-10-23T18:30:08,0.2,43.2,89.9,7.895227918613062,8.104772081386937,0.0,19,0,"(16109, 100)"
2025-10-23T18:30:09,0.1,52.3,90.4,7.889675403026182,8.110324596973818,0.0,19,0,"(16105, 100)"
2025-10-23T18:30:11,0.0,59.8,90.8,7.886899266314105,8.113100733685895,0.0,19,0,"(16105, 100)"
2025-10-23T18:30:12,-0.1,67.8,91.3,7.884214367841271,8.115785632158728,0.0,17,0,"(16105, 100)"
2025-10-23T18:30:13,-0.4,76.2,91.8,7.878853040092618,8.121146959907382,0.0,19,0,"(16105, 100)"
2025-10-23T18:30:14,-0.8,83.9,92.5,7.876326790882988,8.123673209117012,0.0,42,0,"(16105, 100)"
2025-10-23T18:30:15,-1.3,93.5,93.1,3.8586108147141545,4.1413891852858455,0.0,297,0,"(16103, 95)"
2025-10-23T18:30:16,-1.7,100.8,93.6,3.8883197429792964,4.111680257020704,0.0,906,0,"(16103, 95)"
2025-10-23T18:30:17,-2.0,104.7,93.9,2.0,2.0,0.0,2223,0,"(16103, 95)"
2025-10-23T18:30:18,-2.3,107.8,94.2,2.0,2.0,0.0,2404,1,"(16103, 95)"
2025-10-23T18:30:19,-2.4,110.3,93.5,2.0,2.0,0.0,3288,1,"(16103, 95)"
2025-10-23T18:30:20,-2.6,112.4,92.6,2.0,2.0,0.0,2414,1,"(16103, 95)"
2025-10-23T18:30:21,-2.7,114.4,91.9,2.0,2.0,0.0,3238,0,"(16103, 95)"
2025-10-23T18:30:22,-2.8,117.5,92.0,2.0,2.0,0.0,37,0,"(16103, 95)"
2025-10-23T18:30:23,-3.0,120.5,92.1,2.0,2.0,0.0,55,0,"(16103, 95)"
2025-10-23T18:30:40,-3.1,123.5,92.0,2.0,2.0,0.0,,0,"(0, 0)"
2025-10-23T18:31:00,,,,2.0,2.0,0.0,,0,"(0, 0)"
