timestamp,elapsed_s,x_cm,y_cm,theta_deg,distance_cm,v_left,v_right,v_linear,omega,angle_error_deg,fx_repulsive,fy_repulsive,num_obstacles,potential_type
2025-10-28 17:29:47.535,0.167,0.00,0.00,89.90,200.00,0.23,0.27,0.25,0.002,0.10,0.00,0.00,2,conic
2025-10-28 17:29:47.772,0.404,0.00,0.00,89.90,200.00,0.48,0.52,0.50,0.002,0.10,0.00,0.00,2,conic
2025-10-28 17:29:47.977,0.609,0.00,0.30,89.60,199.70,0.65,0.85,0.75,0.008,0.40,0.00,0.00,2,conic
2025-10-28 17:29:48.134,0.766,0.00,0.70,89.60,199.30,0.90,1.10,1.00,0.008,0.40,0.00,0.00,2,conic
2025-10-28 17:29:48.319,0.951,0.00,1.30,89.60,198.70,1.15,1.35,1.25,0.008,0.40,0.00,0.00,2,conic
2025-10-28 17:29:48.518,1.150,0.00,1.70,89.80,198.30,1.45,1.55,1.50,0.004,0.20,0.00,0.00,2,conic
2025-10-28 17:29:48.919,1.551,0.00,2.90,89.70,197.60,1.68,1.82,1.75,0.006,0.30,0.00,0.00,2,conic
2025-10-28 17:29:49.366,1.998,0.00,4.10,89.50,195.90,1.88,2.12,2.00,0.010,0.50,0.00,0.00,3,conic
2025-10-28 17:29:49.684,2.316,0.00,5.00,89.50,195.00,2.13,2.37,2.25,0.010,0.50,0.00,0.00,3,conic
2025-10-28 17:29:49.956,2.588,0.00,5.90,89.70,194.10,2.43,2.57,2.50,0.006,0.30,0.00,0.00,4,conic
2025-10-28 17:29:50.407,3.039,0.00,7.00,89.80,193.30,2.70,2.80,2.75,0.004,0.20,0.00,0.00,4,conic
2025-10-28 17:29:50.848,3.480,0.00,8.30,89.90,191.70,2.98,3.02,3.00,0.002,0.10,-0.00,-0.02,4,conic
2025-10-28 17:29:51.263,3.896,0.00,9.60,89.90,190.40,3.23,3.27,3.25,0.002,0.10,-0.01,-0.10,4,conic
2025-10-28 17:29:51.711,4.343,0.00,10.60,90.00,189.40,3.50,3.50,3.50,0.000,0.00,-0.01,-0.23,4,conic
2025-10-28 17:29:52.298,4.930,0.00,12.30,90.10,187.70,3.29,3.48,3.38,0.008,0.39,-0.03,-0.61,4,conic
2025-10-28 17:29:52.698,5.330,0.00,14.00,90.20,186.00,2.73,3.79,3.26,0.045,2.15,-0.11,-1.15,4,conic
2025-10-28 17:29:53.008,5.640,0.00,15.10,90.30,184.90,-0.10,5.85,2.88,0.253,12.09,-0.26,-1.90,4,conic
2025-10-28 17:29:53.509,6.141,0.00,16.60,93.30,183.80,-9.00,11.00,1.00,0.851,154.57,-0.69,-3.23,4,conic
2025-10-28 17:29:53.963,6.595,-0.10,17.90,99.70,182.10,-9.00,11.00,1.00,0.851,152.56,-0.93,-3.90,5,conic
2025-10-28 17:29:54.233,6.865,-0.10,18.20,112.10,181.80,-9.00,11.00,1.00,0.851,123.94,-1.53,-3.47,5,conic
2025-10-28 17:29:54.512,7.144,-0.20,18.50,124.60,181.50,-9.00,11.00,1.00,0.851,118.61,-1.84,-4.14,2,conic
2025-10-28 17:29:54.811,7.444,-0.30,18.80,138.70,181.20,-9.00,11.00,1.00,0.851,92.05,-0.89,-2.98,2,conic
2025-10-28 17:29:55.365,7.997,-0.60,19.30,163.00,180.70,11.66,-8.34,1.66,-0.851,-73.19,0.00,0.00,1,conic
2025-10-28 17:29:55.627,8.259,-0.80,19.60,181.00,180.40,10.60,-9.40,0.60,-0.851,-91.25,0.00,0.00,0,conic
2025-10-28 17:29:55.898,8.530,-1.10,19.80,188.90,180.20,10.62,-9.38,0.62,-0.851,-99.25,0.00,0.00,0,conic
